OriginalIndex,Predicted,GroundTruth
873,ATTACK_SELF,REST
874,STABILIZE_SELF,REST
875,STABILIZE_SELF,REST
876,STABILIZE_SELF,REST
877,AVOIDANCE,REST
878,STABILIZE_SELF,REST
879,REST,REST
880,REST,REST
881,REST,REST
882,ATTACK_OTHER,REST
883,STABILIZE_SELF,REST
884,REST,REST
885,ATTACK_OTHER,REST
886,REST,REST
887,AVOIDANCE,REST
888,REST,REST
889,ATTACK_SELF,REST
890,STABILIZE_SELF,REST
891,REST,REST
892,ATTACK_SELF,REST
893,REST,REST
894,REST,REST
895,WITHDRAWAL,REST
896,REST,REST
897,STABILIZE_SELF,REST
898,ATTACK_OTHER,REST
899,STABILIZE_SELF,REST
900,REST,REST
901,DEPRECIATION,REST
902,ATTACK_SELF,REST
903,REST,REST
904,DEPRECIATION,REST
905,ATTACK_SELF,REST
906,ATTACK_SELF,REST
907,DEPRECIATION,REST
908,ATTACK_SELF,REST
909,WITHDRAWAL,REST
910,DEPRECIATION,REST
911,ATTACK_SELF,REST
912,AVOIDANCE,REST
913,ATTACK_SELF,REST
914,REST,REST
915,REST,REST
916,REST,REST
917,DEPRECIATION,REST
918,DEPRECIATION,REST
919,ATTACK_OTHER,REST
920,DEPRECIATION,REST
921,STABILIZE_SELF,REST
922,REST,REST
923,ATTACK_OTHER,REST
924,REST,REST
925,ATTACK_SELF,REST
926,DEPRECIATION,REST
927,REST,REST
928,STABILIZE_SELF,REST
929,REST,REST
930,DEPRECIATION,REST
931,ATTACK_SELF,REST
932,REST,REST
933,DEPRECIATION,REST
934,STABILIZE_SELF,REST
935,DEPRECIATION,REST
936,WITHDRAWAL,REST
937,REST,REST
938,REST,REST
939,AVOIDANCE,REST
940,REST,REST
941,DEPRECIATION,REST
942,AVOIDANCE,REST
943,DEPRECIATION,REST
944,REST,REST
945,AVOIDANCE,REST
946,DEPRECIATION,REST
947,ATTACK_SELF,REST
948,AVOIDANCE,REST
949,STABILIZE_SELF,REST
950,DEPRECIATION,REST
951,REST,REST
952,REST,REST
953,STABILIZE_SELF,REST
954,REST,REST
955,ATTACK_SELF,REST
956,WITHDRAWAL,REST
957,REST,REST
958,STABILIZE_SELF,REST
959,REST,REST
960,WITHDRAWAL,REST
961,AVOIDANCE,REST
962,DEPRECIATION,REST
963,REST,REST
964,REST,REST
965,ATTACK_SELF,REST
966,REST,REST
967,REST,REST
968,DEPRECIATION,REST
969,AVOIDANCE,REST
970,REST,REST
971,REST,REST
972,REST,REST
973,REST,REST
974,AVOIDANCE,REST
975,REST,REST
976,DEPRECIATION,REST
977,REST,REST
978,AVOIDANCE,REST
979,REST,REST
980,REST,REST
981,ATTACK_OTHER,REST
982,REST,REST
983,REST,REST
984,REST,REST
985,DEPRECIATION,REST
986,REST,REST
987,STABILIZE_SELF,REST
988,ATTACK_OTHER,REST
989,REST,REST
990,ATTACK_SELF,REST
991,STABILIZE_SELF,REST
992,REST,REST
993,REST,REST
994,REST,REST
995,REST,REST
996,REST,REST
997,REST,REST
998,WITHDRAWAL,REST
999,DEPRECIATION,REST
1000,WITHDRAWAL,REST
1001,DEPRECIATION,REST
1002,REST,REST
1003,WITHDRAWAL,REST
1004,REST,REST
1005,DEPRECIATION,REST
1006,REST,REST
1007,AVOIDANCE,REST
1008,REST,REST
1009,REST,REST
1010,DEPRECIATION,REST
1011,REST,REST
1012,REST,REST
1013,STABILIZE_SELF,REST
1014,WITHDRAWAL,REST
1015,DEPRECIATION,REST
1016,STABILIZE_SELF,REST
1017,REST,REST
1018,STABILIZE_SELF,REST
1019,STABILIZE_SELF,REST
1020,DEPRECIATION,REST
1021,ATTACK_OTHER,REST
1022,REST,REST
1023,DEPRECIATION,REST
1024,REST,REST
1025,AVOIDANCE,REST
1026,REST,REST
1027,DEPRECIATION,REST
1028,ATTACK_SELF,REST
1029,REST,REST
1030,STABILIZE_SELF,REST
1031,AVOIDANCE,REST
1032,REST,REST
1033,REST,REST
1034,DEPRECIATION,REST
1035,REST,REST
1036,REST,REST
1037,REST,REST
1038,REST,REST
1039,ATTACK_OTHER,REST
1040,REST,REST
1041,WITHDRAWAL,REST
1042,AVOIDANCE,REST
1043,AVOIDANCE,REST
1044,ATTACK_OTHER,REST
1045,REST,REST
1046,AVOIDANCE,REST
1047,ATTACK_SELF,REST
1048,REST,REST
1049,REST,REST
1050,REST,REST
1051,REST,REST
1052,DEPRECIATION,REST
1053,REST,REST
1054,REST,REST
1055,REST,REST
1056,WITHDRAWAL,REST
1057,REST,REST
1058,REST,REST
1059,ATTACK_OTHER,REST
1060,REST,REST
1061,REST,REST
1062,AVOIDANCE,REST
1063,ATTACK_SELF,REST
1064,ATTACK_SELF,REST
1065,REST,REST
1066,REST,REST
1067,REST,REST
1068,WITHDRAWAL,REST
1069,REST,REST
1070,REST,REST
1071,ATTACK_SELF,REST
1072,ATTACK_SELF,REST
1073,REST,REST
1074,AVOIDANCE,REST
1075,WITHDRAWAL,REST
1076,REST,REST
1077,AVOIDANCE,REST
1078,REST,REST
1079,ATTACK_SELF,REST
1080,REST,REST
1081,REST,REST
1082,REST,REST
1083,DEPRECIATION,REST
1084,ATTACK_OTHER,REST
1085,DEPRECIATION,REST
1086,REST,REST
1087,AVOIDANCE,REST
1088,REST,REST
1089,DEPRECIATION,REST
1090,REST,REST
1091,REST,REST
1092,ATTACK_OTHER,REST
1093,REST,REST
1094,REST,REST
1095,AVOIDANCE,REST
1096,ATTACK_SELF,REST
1097,DEPRECIATION,REST
1098,REST,REST
1099,WITHDRAWAL,REST
1100,REST,REST
1101,REST,REST
1102,REST,REST
1103,REST,REST
1104,ATTACK_OTHER,REST
1105,AVOIDANCE,REST
1106,REST,REST
1107,ATTACK_SELF,REST
1108,DEPRECIATION,REST
1109,ATTACK_SELF,REST
1110,STABILIZE_SELF,REST
1111,REST,REST
1112,ATTACK_OTHER,REST
1113,DEPRECIATION,REST
1114,AVOIDANCE,REST
1115,REST,REST
1116,ATTACK_SELF,REST
1117,REST,REST
1118,REST,REST
1119,WITHDRAWAL,REST
1120,STABILIZE_SELF,REST
1121,REST,REST
1122,REST,REST
1123,ATTACK_OTHER,REST
1124,ATTACK_OTHER,REST
2182,ATTACK_SELF,REST
2183,ATTACK_SELF,REST
2184,AVOIDANCE,REST
2185,ATTACK_OTHER,REST
2186,REST,REST
2187,STABILIZE_SELF,REST
2188,REST,REST
2189,REST,REST
2190,ATTACK_SELF,REST
2191,REST,REST
2192,REST,REST
2193,STABILIZE_SELF,REST
2194,ATTACK_SELF,REST
2195,WITHDRAWAL,REST
2196,STABILIZE_SELF,REST
2197,REST,REST
2198,AVOIDANCE,REST
2199,STABILIZE_SELF,REST
2200,AVOIDANCE,REST
2201,ATTACK_SELF,REST
2202,STABILIZE_SELF,REST
2203,REST,REST
2204,ATTACK_SELF,REST
2205,REST,REST
2206,REST,REST
2207,STABILIZE_SELF,REST
2208,ATTACK_SELF,REST
2209,REST,REST
2210,AVOIDANCE,REST
2211,ATTACK_OTHER,REST
2212,WITHDRAWAL,REST
2213,REST,REST
2214,DEPRECIATION,REST
2215,REST,REST
2216,WITHDRAWAL,REST
2217,AVOIDANCE,REST
2218,DEPRECIATION,REST
2219,ATTACK_SELF,REST
2220,REST,REST
2221,WITHDRAWAL,REST
2222,REST,REST
2223,WITHDRAWAL,REST
2224,REST,REST
2225,AVOIDANCE,REST
2226,REST,REST
2227,REST,REST
2228,ATTACK_OTHER,REST
2229,REST,REST
2230,WITHDRAWAL,REST
2231,STABILIZE_SELF,REST
2232,REST,REST
2233,WITHDRAWAL,REST
2234,DEPRECIATION,REST
2235,DEPRECIATION,REST
2236,WITHDRAWAL,REST
2237,REST,REST
2238,REST,REST
2239,AVOIDANCE,REST
2240,ATTACK_OTHER,REST
2241,DEPRECIATION,REST
2242,STABILIZE_SELF,REST
2243,REST,REST
2244,WITHDRAWAL,REST
2245,REST,REST
2246,AVOIDANCE,REST
2247,REST,REST
2248,REST,REST
2249,ATTACK_OTHER,REST
2250,REST,REST
2251,ATTACK_OTHER,REST
2252,REST,REST
2253,WITHDRAWAL,REST
2254,AVOIDANCE,REST
2255,REST,REST
2256,ATTACK_OTHER,REST
2257,ATTACK_SELF,REST
2258,DEPRECIATION,REST
2259,AVOIDANCE,REST
2260,WITHDRAWAL,REST
2261,REST,REST
2262,REST,REST
2263,WITHDRAWAL,REST
2264,WITHDRAWAL,REST
2265,STABILIZE_SELF,REST
2266,ATTACK_SELF,REST
2267,REST,REST
2268,REST,REST
2269,WITHDRAWAL,REST
2270,REST,REST
2271,ATTACK_OTHER,REST
2272,REST,REST
2273,REST,REST
2274,AVOIDANCE,REST
2275,REST,REST
2276,REST,REST
2277,ATTACK_OTHER,REST
2278,AVOIDANCE,REST
2279,ATTACK_SELF,REST
2280,STABILIZE_SELF,REST
2281,ATTACK_OTHER,REST
2282,REST,REST
2283,AVOIDANCE,REST
2284,REST,REST
2285,REST,REST
2286,ATTACK_OTHER,REST
2287,REST,REST
2288,DEPRECIATION,REST
2289,REST,REST
2290,REST,REST
2291,REST,REST
2292,WITHDRAWAL,REST
2293,DEPRECIATION,REST
2294,REST,REST
2295,REST,REST
2296,STABILIZE_SELF,REST
2297,REST,REST
2298,STABILIZE_SELF,REST
2299,REST,REST
2300,REST,REST
2301,REST,REST
2302,REST,REST
2303,AVOIDANCE,REST
2304,REST,REST
2305,AVOIDANCE,REST
2306,DEPRECIATION,REST
2307,REST,REST
2308,STABILIZE_SELF,REST
2309,REST,REST
2310,WITHDRAWAL,REST
2311,ATTACK_SELF,REST
2312,DEPRECIATION,REST
2313,DEPRECIATION,REST
2314,REST,REST
2315,WITHDRAWAL,REST
2316,ATTACK_SELF,REST
2317,REST,REST
2318,WITHDRAWAL,REST
2319,AVOIDANCE,REST
2320,REST,REST
2321,AVOIDANCE,REST
2322,REST,REST
2323,REST,REST
2324,REST,REST
2325,REST,REST
2326,REST,REST
2327,AVOIDANCE,REST
2328,REST,REST
2329,ATTACK_SELF,REST
2330,DEPRECIATION,REST
2331,REST,REST
2332,REST,REST
2333,AVOIDANCE,REST
2334,ATTACK_OTHER,REST
2335,REST,REST
2336,ATTACK_SELF,DEPRECIATION
2337,DEPRECIATION,DEPRECIATION
2338,DEPRECIATION,DEPRECIATION
2339,ATTACK_SELF,DEPRECIATION
2340,ATTACK_OTHER,DEPRECIATION
2341,ATTACK_OTHER,DEPRECIATION
2342,DEPRECIATION,DEPRECIATION
2343,DEPRECIATION,DEPRECIATION
2344,REST,DEPRECIATION
2345,WITHDRAWAL,DEPRECIATION
2346,ATTACK_OTHER,DEPRECIATION
2347,DEPRECIATION,DEPRECIATION
2348,WITHDRAWAL,DEPRECIATION
2349,AVOIDANCE,DEPRECIATION
2350,ATTACK_OTHER,DEPRECIATION
2351,ATTACK_OTHER,DEPRECIATION
2352,REST,DEPRECIATION
2353,DEPRECIATION,DEPRECIATION
2354,DEPRECIATION,DEPRECIATION
2355,ATTACK_OTHER,DEPRECIATION
2356,DEPRECIATION,DEPRECIATION
2357,DEPRECIATION,DEPRECIATION
2358,ATTACK_SELF,DEPRECIATION
2359,DEPRECIATION,DEPRECIATION
2360,ATTACK_OTHER,DEPRECIATION
2361,DEPRECIATION,DEPRECIATION
2362,STABILIZE_SELF,DEPRECIATION
2363,DEPRECIATION,DEPRECIATION
2364,DEPRECIATION,DEPRECIATION
2365,ATTACK_SELF,DEPRECIATION
2366,ATTACK_OTHER,DEPRECIATION
2367,AVOIDANCE,DEPRECIATION
2368,DEPRECIATION,DEPRECIATION
2369,WITHDRAWAL,DEPRECIATION
2370,ATTACK_SELF,DEPRECIATION
2371,STABILIZE_SELF,DEPRECIATION
2372,STABILIZE_SELF,DEPRECIATION
2373,AVOIDANCE,DEPRECIATION
2374,DEPRECIATION,DEPRECIATION
2375,DEPRECIATION,DEPRECIATION
2376,ATTACK_OTHER,DEPRECIATION
2377,DEPRECIATION,DEPRECIATION
2378,REST,DEPRECIATION
2379,ATTACK_OTHER,DEPRECIATION
2380,DEPRECIATION,DEPRECIATION
2381,DEPRECIATION,DEPRECIATION
2382,DEPRECIATION,DEPRECIATION
2383,DEPRECIATION,DEPRECIATION
2384,AVOIDANCE,DEPRECIATION
2385,STABILIZE_SELF,DEPRECIATION
2386,ATTACK_OTHER,DEPRECIATION
2387,ATTACK_SELF,DEPRECIATION
2388,DEPRECIATION,DEPRECIATION
2389,DEPRECIATION,DEPRECIATION
2390,DEPRECIATION,DEPRECIATION
2391,DEPRECIATION,DEPRECIATION
2392,ATTACK_SELF,DEPRECIATION
2393,DEPRECIATION,DEPRECIATION
2394,DEPRECIATION,DEPRECIATION
2395,WITHDRAWAL,DEPRECIATION
2396,DEPRECIATION,DEPRECIATION
2397,ATTACK_SELF,DEPRECIATION
2398,DEPRECIATION,DEPRECIATION
2399,DEPRECIATION,DEPRECIATION
2400,DEPRECIATION,DEPRECIATION
2401,WITHDRAWAL,DEPRECIATION
2402,DEPRECIATION,DEPRECIATION
2403,DEPRECIATION,DEPRECIATION
2404,AVOIDANCE,DEPRECIATION
2405,STABILIZE_SELF,DEPRECIATION
2406,DEPRECIATION,DEPRECIATION
2407,DEPRECIATION,DEPRECIATION
2408,AVOIDANCE,DEPRECIATION
2409,DEPRECIATION,DEPRECIATION
2410,AVOIDANCE,DEPRECIATION
2411,ATTACK_SELF,DEPRECIATION
2412,DEPRECIATION,DEPRECIATION
2413,DEPRECIATION,DEPRECIATION
2414,WITHDRAWAL,DEPRECIATION
2415,DEPRECIATION,DEPRECIATION
2416,REST,DEPRECIATION
2417,AVOIDANCE,DEPRECIATION
2418,ATTACK_SELF,DEPRECIATION
2419,DEPRECIATION,DEPRECIATION
2420,REST,DEPRECIATION
2421,AVOIDANCE,DEPRECIATION
2422,DEPRECIATION,DEPRECIATION
2423,STABILIZE_SELF,DEPRECIATION
2424,DEPRECIATION,DEPRECIATION
2425,AVOIDANCE,DEPRECIATION
2426,DEPRECIATION,DEPRECIATION
2427,STABILIZE_SELF,DEPRECIATION
2428,DEPRECIATION,DEPRECIATION
2429,ATTACK_OTHER,DEPRECIATION
2430,ATTACK_OTHER,DEPRECIATION
2431,ATTACK_OTHER,DEPRECIATION
2432,DEPRECIATION,DEPRECIATION
2433,STABILIZE_SELF,DEPRECIATION
2434,AVOIDANCE,DEPRECIATION
2435,WITHDRAWAL,DEPRECIATION
2436,ATTACK_OTHER,DEPRECIATION
2437,ATTACK_OTHER,DEPRECIATION
2438,ATTACK_OTHER,DEPRECIATION
2439,AVOIDANCE,DEPRECIATION
2440,REST,DEPRECIATION
2441,STABILIZE_SELF,DEPRECIATION
2442,DEPRECIATION,DEPRECIATION
2443,DEPRECIATION,DEPRECIATION
2444,WITHDRAWAL,DEPRECIATION
2445,DEPRECIATION,DEPRECIATION
2446,DEPRECIATION,DEPRECIATION
2447,DEPRECIATION,DEPRECIATION
2448,DEPRECIATION,DEPRECIATION
2449,WITHDRAWAL,DEPRECIATION
2450,STABILIZE_SELF,DEPRECIATION
2451,WITHDRAWAL,DEPRECIATION
2452,ATTACK_SELF,DEPRECIATION
2453,DEPRECIATION,DEPRECIATION
2454,DEPRECIATION,DEPRECIATION
2455,DEPRECIATION,DEPRECIATION
2456,ATTACK_OTHER,DEPRECIATION
2457,DEPRECIATION,DEPRECIATION
2458,STABILIZE_SELF,DEPRECIATION
2459,DEPRECIATION,DEPRECIATION
2460,STABILIZE_SELF,DEPRECIATION
2461,REST,DEPRECIATION
2462,REST,DEPRECIATION
2463,ATTACK_SELF,DEPRECIATION
2464,DEPRECIATION,DEPRECIATION
2465,DEPRECIATION,DEPRECIATION
2466,ATTACK_SELF,DEPRECIATION
2467,DEPRECIATION,DEPRECIATION
2468,DEPRECIATION,DEPRECIATION
2469,STABILIZE_SELF,DEPRECIATION
2470,DEPRECIATION,DEPRECIATION
2471,ATTACK_OTHER,DEPRECIATION
2472,DEPRECIATION,DEPRECIATION
2473,DEPRECIATION,DEPRECIATION
2474,AVOIDANCE,DEPRECIATION
2475,DEPRECIATION,DEPRECIATION
2476,ATTACK_OTHER,DEPRECIATION
2477,REST,DEPRECIATION
2478,DEPRECIATION,DEPRECIATION
2479,ATTACK_OTHER,DEPRECIATION
2480,DEPRECIATION,DEPRECIATION
2481,DEPRECIATION,DEPRECIATION
2482,ATTACK_SELF,DEPRECIATION
2483,DEPRECIATION,DEPRECIATION
2484,DEPRECIATION,DEPRECIATION
2485,DEPRECIATION,DEPRECIATION
2486,REST,DEPRECIATION
2487,AVOIDANCE,DEPRECIATION
2488,STABILIZE_SELF,DEPRECIATION
2489,DEPRECIATION,DEPRECIATION
2490,ATTACK_OTHER,DEPRECIATION
2491,REST,DEPRECIATION
2492,AVOIDANCE,DEPRECIATION
2493,DEPRECIATION,DEPRECIATION
2494,DEPRECIATION,DEPRECIATION
2495,REST,DEPRECIATION
2496,AVOIDANCE,DEPRECIATION
2497,AVOIDANCE,DEPRECIATION
2498,AVOIDANCE,DEPRECIATION
2499,AVOIDANCE,DEPRECIATION
2500,DEPRECIATION,DEPRECIATION
2501,DEPRECIATION,DEPRECIATION
2502,WITHDRAWAL,DEPRECIATION
2503,DEPRECIATION,DEPRECIATION
2504,DEPRECIATION,DEPRECIATION
2505,ATTACK_OTHER,DEPRECIATION
2506,DEPRECIATION,DEPRECIATION
2507,STABILIZE_SELF,DEPRECIATION
2508,ATTACK_SELF,DEPRECIATION
2509,DEPRECIATION,DEPRECIATION
2510,DEPRECIATION,DEPRECIATION
2511,REST,DEPRECIATION
2512,ATTACK_SELF,DEPRECIATION
2513,DEPRECIATION,DEPRECIATION
2514,ATTACK_OTHER,DEPRECIATION
2515,REST,DEPRECIATION
2516,ATTACK_SELF,DEPRECIATION
2517,REST,DEPRECIATION
2518,STABILIZE_SELF,DEPRECIATION
2519,DEPRECIATION,DEPRECIATION
2520,REST,DEPRECIATION
2521,WITHDRAWAL,DEPRECIATION
2522,WITHDRAWAL,DEPRECIATION
2523,ATTACK_SELF,DEPRECIATION
2524,DEPRECIATION,DEPRECIATION
2525,DEPRECIATION,DEPRECIATION
2526,DEPRECIATION,DEPRECIATION
2527,ATTACK_SELF,DEPRECIATION
2528,WITHDRAWAL,DEPRECIATION
2529,AVOIDANCE,DEPRECIATION
2530,DEPRECIATION,DEPRECIATION
2531,AVOIDANCE,DEPRECIATION
2532,ATTACK_OTHER,DEPRECIATION
2533,STABILIZE_SELF,DEPRECIATION
2534,AVOIDANCE,DEPRECIATION
2535,DEPRECIATION,DEPRECIATION
2536,STABILIZE_SELF,DEPRECIATION
2537,REST,DEPRECIATION
2538,DEPRECIATION,DEPRECIATION
2539,DEPRECIATION,DEPRECIATION
2540,ATTACK_OTHER,DEPRECIATION
2541,DEPRECIATION,DEPRECIATION
2542,DEPRECIATION,DEPRECIATION
2543,DEPRECIATION,DEPRECIATION
2544,STABILIZE_SELF,DEPRECIATION
2545,DEPRECIATION,DEPRECIATION
2546,DEPRECIATION,DEPRECIATION
2547,REST,DEPRECIATION
2548,STABILIZE_SELF,DEPRECIATION
2549,AVOIDANCE,DEPRECIATION
3401,DEPRECIATION,AVOIDANCE
3402,DEPRECIATION,AVOIDANCE
3403,ATTACK_SELF,AVOIDANCE
3404,AVOIDANCE,AVOIDANCE
3405,AVOIDANCE,AVOIDANCE
3406,ATTACK_SELF,AVOIDANCE
3407,DEPRECIATION,AVOIDANCE
3408,ATTACK_SELF,AVOIDANCE
3409,STABILIZE_SELF,AVOIDANCE
3410,AVOIDANCE,AVOIDANCE
3411,ATTACK_SELF,AVOIDANCE
3412,ATTACK_OTHER,AVOIDANCE
3413,WITHDRAWAL,AVOIDANCE
3414,AVOIDANCE,AVOIDANCE
3415,REST,AVOIDANCE
3416,ATTACK_OTHER,AVOIDANCE
3417,AVOIDANCE,AVOIDANCE
3418,AVOIDANCE,AVOIDANCE
3419,AVOIDANCE,AVOIDANCE
3420,AVOIDANCE,AVOIDANCE
3421,ATTACK_SELF,AVOIDANCE
3422,ATTACK_OTHER,AVOIDANCE
3423,AVOIDANCE,AVOIDANCE
3424,DEPRECIATION,AVOIDANCE
3425,AVOIDANCE,AVOIDANCE
3426,DEPRECIATION,AVOIDANCE
3427,WITHDRAWAL,AVOIDANCE
3428,ATTACK_SELF,AVOIDANCE
3429,AVOIDANCE,AVOIDANCE
3430,STABILIZE_SELF,AVOIDANCE
3431,DEPRECIATION,AVOIDANCE
3432,WITHDRAWAL,AVOIDANCE
3433,ATTACK_OTHER,AVOIDANCE
3434,AVOIDANCE,AVOIDANCE
3435,AVOIDANCE,AVOIDANCE
3436,AVOIDANCE,AVOIDANCE
3437,DEPRECIATION,AVOIDANCE
3438,AVOIDANCE,AVOIDANCE
3439,AVOIDANCE,AVOIDANCE
3440,REST,AVOIDANCE
3441,ATTACK_OTHER,AVOIDANCE
3442,REST,AVOIDANCE
3443,ATTACK_OTHER,AVOIDANCE
3444,AVOIDANCE,AVOIDANCE
3445,AVOIDANCE,AVOIDANCE
3446,WITHDRAWAL,AVOIDANCE
3447,ATTACK_SELF,AVOIDANCE
3448,AVOIDANCE,AVOIDANCE
3449,DEPRECIATION,AVOIDANCE
3450,REST,AVOIDANCE
3451,AVOIDANCE,AVOIDANCE
3452,STABILIZE_SELF,AVOIDANCE
3453,ATTACK_OTHER,AVOIDANCE
3454,WITHDRAWAL,AVOIDANCE
3455,AVOIDANCE,AVOIDANCE
3456,REST,AVOIDANCE
3457,ATTACK_SELF,AVOIDANCE
3458,DEPRECIATION,AVOIDANCE
3459,AVOIDANCE,AVOIDANCE
3460,AVOIDANCE,AVOIDANCE
3461,DEPRECIATION,AVOIDANCE
3462,STABILIZE_SELF,AVOIDANCE
3463,ATTACK_SELF,AVOIDANCE
3464,STABILIZE_SELF,AVOIDANCE
3465,AVOIDANCE,AVOIDANCE
3466,ATTACK_OTHER,AVOIDANCE
3467,ATTACK_OTHER,AVOIDANCE
3468,ATTACK_SELF,AVOIDANCE
3469,AVOIDANCE,AVOIDANCE
3470,STABILIZE_SELF,AVOIDANCE
3471,AVOIDANCE,AVOIDANCE
3472,ATTACK_SELF,AVOIDANCE
3473,AVOIDANCE,AVOIDANCE
3474,ATTACK_SELF,AVOIDANCE
3475,AVOIDANCE,AVOIDANCE
3476,AVOIDANCE,AVOIDANCE
3477,AVOIDANCE,AVOIDANCE
3478,AVOIDANCE,AVOIDANCE
3479,AVOIDANCE,AVOIDANCE
3480,STABILIZE_SELF,AVOIDANCE
3481,STABILIZE_SELF,AVOIDANCE
3482,STABILIZE_SELF,AVOIDANCE
3483,STABILIZE_SELF,AVOIDANCE
3484,STABILIZE_SELF,AVOIDANCE
3485,AVOIDANCE,AVOIDANCE
3486,AVOIDANCE,AVOIDANCE
3487,ATTACK_OTHER,AVOIDANCE
3488,STABILIZE_SELF,AVOIDANCE
3489,STABILIZE_SELF,AVOIDANCE
3490,ATTACK_OTHER,AVOIDANCE
3491,DEPRECIATION,AVOIDANCE
3492,AVOIDANCE,AVOIDANCE
3493,STABILIZE_SELF,AVOIDANCE
3494,DEPRECIATION,AVOIDANCE
3495,AVOIDANCE,AVOIDANCE
3496,WITHDRAWAL,AVOIDANCE
3497,AVOIDANCE,AVOIDANCE
3498,ATTACK_OTHER,AVOIDANCE
3499,AVOIDANCE,AVOIDANCE
3500,STABILIZE_SELF,AVOIDANCE
3501,DEPRECIATION,AVOIDANCE
3502,AVOIDANCE,AVOIDANCE
3503,REST,AVOIDANCE
3504,ATTACK_SELF,AVOIDANCE
3505,ATTACK_SELF,AVOIDANCE
3506,WITHDRAWAL,AVOIDANCE
3507,AVOIDANCE,AVOIDANCE
3508,AVOIDANCE,AVOIDANCE
3509,DEPRECIATION,AVOIDANCE
3510,DEPRECIATION,AVOIDANCE
3511,DEPRECIATION,AVOIDANCE
3512,AVOIDANCE,AVOIDANCE
3513,ATTACK_OTHER,AVOIDANCE
3514,STABILIZE_SELF,AVOIDANCE
3515,AVOIDANCE,AVOIDANCE
3516,ATTACK_OTHER,AVOIDANCE
3517,AVOIDANCE,AVOIDANCE
3518,REST,AVOIDANCE
3519,AVOIDANCE,AVOIDANCE
3520,AVOIDANCE,AVOIDANCE
3521,AVOIDANCE,AVOIDANCE
3522,DEPRECIATION,AVOIDANCE
3523,DEPRECIATION,AVOIDANCE
3524,AVOIDANCE,AVOIDANCE
3525,AVOIDANCE,AVOIDANCE
3526,REST,AVOIDANCE
3527,ATTACK_OTHER,AVOIDANCE
3528,REST,AVOIDANCE
3529,AVOIDANCE,AVOIDANCE
3530,AVOIDANCE,AVOIDANCE
3531,AVOIDANCE,AVOIDANCE
3532,DEPRECIATION,AVOIDANCE
3533,REST,AVOIDANCE
3534,AVOIDANCE,AVOIDANCE
3535,AVOIDANCE,AVOIDANCE
3536,AVOIDANCE,AVOIDANCE
3537,AVOIDANCE,AVOIDANCE
3538,DEPRECIATION,AVOIDANCE
3539,AVOIDANCE,AVOIDANCE
3540,ATTACK_OTHER,AVOIDANCE
3541,ATTACK_SELF,AVOIDANCE
3542,DEPRECIATION,AVOIDANCE
3543,DEPRECIATION,AVOIDANCE
3544,REST,AVOIDANCE
3545,ATTACK_SELF,AVOIDANCE
3546,REST,AVOIDANCE
3547,AVOIDANCE,AVOIDANCE
3548,DEPRECIATION,AVOIDANCE
3549,AVOIDANCE,AVOIDANCE
3550,DEPRECIATION,AVOIDANCE
3551,REST,AVOIDANCE
3552,AVOIDANCE,AVOIDANCE
3553,ATTACK_OTHER,AVOIDANCE
3554,DEPRECIATION,AVOIDANCE
3555,AVOIDANCE,AVOIDANCE
3556,AVOIDANCE,AVOIDANCE
