OriginalIndex,Predicted,GroundTruth
989,REST,REST
990,WITHDRAWAL,REST
991,DEPRECIATION,REST
992,AVOIDANCE,REST
993,REST,REST
994,ATTACK_OTHER,REST
995,REST,REST
996,WITHDRAWAL,REST
997,DEPRECIATION,REST
998,ATTACK_OTHER,REST
999,DEPRECIATION,REST
1000,REST,REST
1001,ATTACK_OTHER,REST
1002,REST,REST
1003,REST,REST
1004,REST,REST
1005,WITHDRAWAL,REST
1006,REST,REST
1007,REST,REST
1008,ATTACK_SELF,REST
1009,STABILIZE_SELF,REST
1010,WITHDRAWAL,REST
1011,REST,REST
1012,REST,REST
1013,REST,REST
1014,REST,REST
1015,REST,REST
1016,WITHDRAWAL,REST
1017,REST,REST
1018,REST,REST
1019,WITHDRAWAL,REST
1020,ATTACK_OTHER,REST
1021,REST,REST
1022,REST,REST
1023,STABILIZE_SELF,REST
1024,ATTACK_SELF,REST
1025,AVOIDANCE,REST
1026,ATTACK_OTHER,REST
1027,REST,REST
1028,REST,REST
1029,AVOIDANCE,REST
1030,REST,REST
1031,WITHDRAWAL,REST
1032,REST,REST
1033,REST,REST
1034,DEPRECIATION,REST
1035,DEPRECIATION,REST
1036,REST,REST
1037,REST,REST
1038,AVOIDANCE,REST
1039,DEPRECIATION,REST
1040,REST,REST
1041,ATTACK_OTHER,REST
1042,ATTACK_SELF,REST
1043,REST,REST
1044,STABILIZE_SELF,REST
1045,REST,REST
1046,REST,REST
1047,ATTACK_SELF,REST
1048,AVOIDANCE,REST
1049,REST,REST
1050,ATTACK_SELF,REST
1051,ATTACK_SELF,REST
1052,REST,REST
1053,ATTACK_SELF,REST
1054,REST,REST
1055,REST,REST
1056,ATTACK_OTHER,REST
1057,ATTACK_SELF,REST
1058,AVOIDANCE,REST
1059,WITHDRAWAL,REST
1060,ATTACK_OTHER,REST
1061,ATTACK_SELF,REST
1062,REST,REST
1063,REST,REST
1064,REST,REST
1065,STABILIZE_SELF,REST
1066,REST,REST
1067,REST,REST
1068,ATTACK_SELF,REST
1069,STABILIZE_SELF,REST
1070,DEPRECIATION,REST
1071,REST,REST
1072,REST,REST
1073,REST,REST
1074,ATTACK_OTHER,REST
1075,REST,REST
1076,REST,REST
1077,REST,REST
1078,AVOIDANCE,REST
1079,WITHDRAWAL,REST
1080,STABILIZE_SELF,REST
1081,REST,REST
1082,REST,REST
1083,REST,REST
1084,ATTACK_OTHER,REST
1085,REST,REST
1086,REST,REST
1087,REST,REST
1088,ATTACK_SELF,REST
1089,DEPRECIATION,REST
1090,REST,REST
1091,AVOIDANCE,REST
1092,DEPRECIATION,REST
1093,ATTACK_SELF,REST
1094,REST,REST
1095,REST,REST
1096,REST,REST
1097,REST,REST
1098,REST,REST
1099,REST,REST
1100,STABILIZE_SELF,REST
1101,REST,REST
1102,WITHDRAWAL,REST
1103,REST,REST
1104,ATTACK_OTHER,REST
1105,STABILIZE_SELF,REST
1106,REST,REST
1107,ATTACK_SELF,REST
1108,STABILIZE_SELF,REST
1109,WITHDRAWAL,REST
1110,REST,REST
1111,REST,REST
1112,REST,REST
1113,AVOIDANCE,REST
1114,WITHDRAWAL,REST
1115,AVOIDANCE,REST
1116,ATTACK_OTHER,REST
1117,REST,REST
1118,REST,REST
1119,REST,REST
1120,DEPRECIATION,REST
1121,REST,REST
1122,ATTACK_SELF,REST
1123,DEPRECIATION,REST
1124,REST,REST
2182,REST,REST
2183,DEPRECIATION,REST
2184,REST,REST
2185,REST,REST
2186,WITHDRAWAL,REST
2187,REST,REST
2188,REST,REST
2189,REST,REST
2190,REST,REST
2191,REST,REST
2192,REST,REST
2193,REST,REST
2194,ATTACK_SELF,REST
2195,REST,REST
2196,REST,REST
2197,REST,REST
2198,ATTACK_SELF,REST
2199,ATTACK_SELF,REST
2200,REST,REST
2201,REST,REST
2202,REST,REST
2203,REST,REST
2204,ATTACK_SELF,REST
2205,DEPRECIATION,REST
2206,REST,REST
2207,AVOIDANCE,REST
2208,STABILIZE_SELF,REST
2209,ATTACK_OTHER,REST
2210,STABILIZE_SELF,REST
2211,AVOIDANCE,REST
2212,REST,REST
2213,DEPRECIATION,REST
2214,REST,REST
2215,AVOIDANCE,REST
2216,STABILIZE_SELF,REST
2217,REST,REST
2218,DEPRECIATION,REST
2219,REST,REST
2220,REST,REST
2221,REST,REST
2222,REST,REST
2223,REST,REST
2224,REST,REST
2225,REST,REST
2226,WITHDRAWAL,REST
2227,WITHDRAWAL,REST
2228,REST,REST
2229,REST,REST
2230,ATTACK_OTHER,REST
2231,WITHDRAWAL,REST
2232,REST,REST
2233,REST,REST
2234,ATTACK_SELF,REST
2235,STABILIZE_SELF,REST
2236,REST,REST
2237,DEPRECIATION,REST
2238,REST,REST
2239,DEPRECIATION,REST
2240,REST,REST
2241,REST,REST
2242,REST,REST
2243,REST,REST
2244,REST,REST
2245,REST,REST
2246,REST,REST
2247,REST,REST
2248,ATTACK_OTHER,REST
2249,REST,REST
2250,REST,REST
2251,DEPRECIATION,REST
2252,REST,REST
2253,ATTACK_SELF,REST
2254,REST,REST
2255,STABILIZE_SELF,REST
2256,ATTACK_SELF,REST
2257,REST,REST
2258,STABILIZE_SELF,REST
2259,REST,REST
2260,DEPRECIATION,REST
2261,AVOIDANCE,REST
2262,REST,REST
2263,WITHDRAWAL,REST
2264,AVOIDANCE,REST
2265,AVOIDANCE,REST
2266,STABILIZE_SELF,REST
2267,REST,REST
2268,REST,REST
2269,REST,REST
2270,REST,REST
2271,REST,REST
2272,REST,REST
2273,STABILIZE_SELF,REST
2274,REST,REST
2275,REST,REST
2276,ATTACK_SELF,REST
2277,WITHDRAWAL,REST
2278,REST,REST
2279,REST,REST
2280,REST,REST
2281,ATTACK_SELF,REST
2282,DEPRECIATION,REST
2283,ATTACK_SELF,REST
2284,DEPRECIATION,REST
2285,REST,REST
2286,STABILIZE_SELF,REST
2287,REST,REST
2288,REST,REST
2289,REST,REST
2290,REST,REST
2291,REST,REST
2292,DEPRECIATION,REST
2293,AVOIDANCE,REST
2294,REST,REST
2295,REST,REST
2296,REST,REST
2297,AVOIDANCE,REST
2298,REST,REST
2299,REST,REST
2300,STABILIZE_SELF,REST
2301,AVOIDANCE,REST
2302,REST,REST
2303,STABILIZE_SELF,REST
2304,ATTACK_SELF,REST
2305,REST,REST
2306,STABILIZE_SELF,REST
2307,REST,REST
2308,WITHDRAWAL,REST
2309,AVOIDANCE,REST
2310,STABILIZE_SELF,REST
2311,DEPRECIATION,REST
2312,REST,REST
2313,REST,REST
2314,REST,REST
2315,ATTACK_SELF,REST
2316,REST,REST
2317,DEPRECIATION,REST
2318,REST,REST
2319,REST,REST
2320,REST,REST
2321,REST,REST
2322,STABILIZE_SELF,REST
2323,ATTACK_SELF,REST
2324,ATTACK_OTHER,REST
2325,REST,REST
2326,DEPRECIATION,REST
2327,REST,REST
2328,REST,REST
2329,WITHDRAWAL,REST
2330,REST,REST
2331,REST,REST
2332,REST,REST
2333,REST,REST
2334,AVOIDANCE,REST
2335,REST,REST
2336,DEPRECIATION,DEPRECIATION
2337,DEPRECIATION,DEPRECIATION
2338,WITHDRAWAL,DEPRECIATION
2339,ATTACK_SELF,DEPRECIATION
2340,STABILIZE_SELF,DEPRECIATION
2341,DEPRECIATION,DEPRECIATION
2342,DEPRECIATION,DEPRECIATION
2343,ATTACK_OTHER,DEPRECIATION
2344,DEPRECIATION,DEPRECIATION
2345,ATTACK_OTHER,DEPRECIATION
2346,STABILIZE_SELF,DEPRECIATION
2347,ATTACK_SELF,DEPRECIATION
2348,DEPRECIATION,DEPRECIATION
2349,DEPRECIATION,DEPRECIATION
2350,ATTACK_SELF,DEPRECIATION
2351,DEPRECIATION,DEPRECIATION
2352,AVOIDANCE,DEPRECIATION
2353,AVOIDANCE,DEPRECIATION
2354,REST,DEPRECIATION
2355,DEPRECIATION,DEPRECIATION
2356,STABILIZE_SELF,DEPRECIATION
2357,DEPRECIATION,DEPRECIATION
2358,DEPRECIATION,DEPRECIATION
2359,WITHDRAWAL,DEPRECIATION
2360,DEPRECIATION,DEPRECIATION
2361,DEPRECIATION,DEPRECIATION
2362,ATTACK_SELF,DEPRECIATION
2363,DEPRECIATION,DEPRECIATION
2364,REST,DEPRECIATION
2365,REST,DEPRECIATION
2366,DEPRECIATION,DEPRECIATION
2367,ATTACK_OTHER,DEPRECIATION
2368,REST,DEPRECIATION
2369,DEPRECIATION,DEPRECIATION
2370,DEPRECIATION,DEPRECIATION
2371,ATTACK_SELF,DEPRECIATION
2372,STABILIZE_SELF,DEPRECIATION
2373,DEPRECIATION,DEPRECIATION
2374,DEPRECIATION,DEPRECIATION
2375,WITHDRAWAL,DEPRECIATION
2376,DEPRECIATION,DEPRECIATION
2377,DEPRECIATION,DEPRECIATION
2378,ATTACK_OTHER,DEPRECIATION
2379,DEPRECIATION,DEPRECIATION
2380,WITHDRAWAL,DEPRECIATION
2381,ATTACK_OTHER,DEPRECIATION
2382,DEPRECIATION,DEPRECIATION
2383,DEPRECIATION,DEPRECIATION
2384,REST,DEPRECIATION
2385,DEPRECIATION,DEPRECIATION
2386,DEPRECIATION,DEPRECIATION
2387,DEPRECIATION,DEPRECIATION
2388,DEPRECIATION,DEPRECIATION
2389,DEPRECIATION,DEPRECIATION
2390,REST,DEPRECIATION
2391,DEPRECIATION,DEPRECIATION
2392,ATTACK_SELF,DEPRECIATION
2393,ATTACK_OTHER,DEPRECIATION
2394,DEPRECIATION,DEPRECIATION
2395,DEPRECIATION,DEPRECIATION
2396,DEPRECIATION,DEPRECIATION
2397,WITHDRAWAL,DEPRECIATION
2398,DEPRECIATION,DEPRECIATION
2399,DEPRECIATION,DEPRECIATION
2400,ATTACK_OTHER,DEPRECIATION
2401,REST,DEPRECIATION
2402,DEPRECIATION,DEPRECIATION
2403,STABILIZE_SELF,DEPRECIATION
2404,DEPRECIATION,DEPRECIATION
2405,DEPRECIATION,DEPRECIATION
2406,DEPRECIATION,DEPRECIATION
2407,DEPRECIATION,DEPRECIATION
2408,DEPRECIATION,DEPRECIATION
2409,DEPRECIATION,DEPRECIATION
2410,WITHDRAWAL,DEPRECIATION
2411,ATTACK_SELF,DEPRECIATION
2412,DEPRECIATION,DEPRECIATION
2413,DEPRECIATION,DEPRECIATION
2414,DEPRECIATION,DEPRECIATION
2415,DEPRECIATION,DEPRECIATION
2416,STABILIZE_SELF,DEPRECIATION
2417,DEPRECIATION,DEPRECIATION
2418,WITHDRAWAL,DEPRECIATION
2419,WITHDRAWAL,DEPRECIATION
2420,DEPRECIATION,DEPRECIATION
2421,DEPRECIATION,DEPRECIATION
2422,REST,DEPRECIATION
2423,DEPRECIATION,DEPRECIATION
2424,DEPRECIATION,DEPRECIATION
2425,WITHDRAWAL,DEPRECIATION
2426,ATTACK_SELF,DEPRECIATION
2427,DEPRECIATION,DEPRECIATION
2428,DEPRECIATION,DEPRECIATION
2429,DEPRECIATION,DEPRECIATION
2430,STABILIZE_SELF,DEPRECIATION
2431,ATTACK_OTHER,DEPRECIATION
2432,DEPRECIATION,DEPRECIATION
2433,DEPRECIATION,DEPRECIATION
2434,STABILIZE_SELF,DEPRECIATION
2435,ATTACK_OTHER,DEPRECIATION
2436,DEPRECIATION,DEPRECIATION
2437,DEPRECIATION,DEPRECIATION
2438,ATTACK_OTHER,DEPRECIATION
2439,DEPRECIATION,DEPRECIATION
2440,WITHDRAWAL,DEPRECIATION
2441,WITHDRAWAL,DEPRECIATION
2442,DEPRECIATION,DEPRECIATION
2443,DEPRECIATION,DEPRECIATION
2444,REST,DEPRECIATION
2445,ATTACK_OTHER,DEPRECIATION
2446,DEPRECIATION,DEPRECIATION
2447,ATTACK_OTHER,DEPRECIATION
2448,DEPRECIATION,DEPRECIATION
2449,DEPRECIATION,DEPRECIATION
2450,DEPRECIATION,DEPRECIATION
2451,DEPRECIATION,DEPRECIATION
2452,DEPRECIATION,DEPRECIATION
2453,REST,DEPRECIATION
2454,WITHDRAWAL,DEPRECIATION
2455,ATTACK_SELF,DEPRECIATION
2456,ATTACK_OTHER,DEPRECIATION
2457,DEPRECIATION,DEPRECIATION
2458,ATTACK_OTHER,DEPRECIATION
2459,DEPRECIATION,DEPRECIATION
2460,ATTACK_SELF,DEPRECIATION
2461,DEPRECIATION,DEPRECIATION
2462,WITHDRAWAL,DEPRECIATION
2463,DEPRECIATION,DEPRECIATION
2464,AVOIDANCE,DEPRECIATION
2465,WITHDRAWAL,DEPRECIATION
2466,DEPRECIATION,DEPRECIATION
2467,DEPRECIATION,DEPRECIATION
2468,WITHDRAWAL,DEPRECIATION
2469,DEPRECIATION,DEPRECIATION
2470,ATTACK_SELF,DEPRECIATION
2471,REST,DEPRECIATION
2472,ATTACK_SELF,DEPRECIATION
2473,ATTACK_SELF,DEPRECIATION
2474,DEPRECIATION,DEPRECIATION
2475,DEPRECIATION,DEPRECIATION
2476,DEPRECIATION,DEPRECIATION
2477,DEPRECIATION,DEPRECIATION
2478,ATTACK_OTHER,DEPRECIATION
2479,REST,DEPRECIATION
2480,STABILIZE_SELF,DEPRECIATION
2481,DEPRECIATION,DEPRECIATION
2482,ATTACK_SELF,DEPRECIATION
2483,ATTACK_OTHER,DEPRECIATION
2484,DEPRECIATION,DEPRECIATION
2485,AVOIDANCE,DEPRECIATION
2486,DEPRECIATION,DEPRECIATION
2487,ATTACK_OTHER,DEPRECIATION
2488,DEPRECIATION,DEPRECIATION
2489,DEPRECIATION,DEPRECIATION
2490,AVOIDANCE,DEPRECIATION
2491,DEPRECIATION,DEPRECIATION
2492,DEPRECIATION,DEPRECIATION
2493,DEPRECIATION,DEPRECIATION
2494,DEPRECIATION,DEPRECIATION
2495,DEPRECIATION,DEPRECIATION
2496,DEPRECIATION,DEPRECIATION
2497,AVOIDANCE,DEPRECIATION
2498,ATTACK_SELF,DEPRECIATION
2499,DEPRECIATION,DEPRECIATION
2500,DEPRECIATION,DEPRECIATION
2501,DEPRECIATION,DEPRECIATION
2502,WITHDRAWAL,DEPRECIATION
2503,ATTACK_OTHER,DEPRECIATION
2504,DEPRECIATION,DEPRECIATION
2505,REST,DEPRECIATION
2506,DEPRECIATION,DEPRECIATION
2507,ATTACK_OTHER,DEPRECIATION
2508,STABILIZE_SELF,DEPRECIATION
2509,AVOIDANCE,DEPRECIATION
2510,DEPRECIATION,DEPRECIATION
2511,DEPRECIATION,DEPRECIATION
2512,DEPRECIATION,DEPRECIATION
2513,DEPRECIATION,DEPRECIATION
2514,REST,DEPRECIATION
2515,WITHDRAWAL,DEPRECIATION
2516,DEPRECIATION,DEPRECIATION
2517,DEPRECIATION,DEPRECIATION
2518,DEPRECIATION,DEPRECIATION
2519,AVOIDANCE,DEPRECIATION
2520,DEPRECIATION,DEPRECIATION
2521,DEPRECIATION,DEPRECIATION
2522,AVOIDANCE,DEPRECIATION
2523,ATTACK_OTHER,DEPRECIATION
2524,DEPRECIATION,DEPRECIATION
2525,ATTACK_SELF,DEPRECIATION
2526,WITHDRAWAL,DEPRECIATION
2527,DEPRECIATION,DEPRECIATION
2528,AVOIDANCE,DEPRECIATION
2529,DEPRECIATION,DEPRECIATION
2530,DEPRECIATION,DEPRECIATION
2531,AVOIDANCE,DEPRECIATION
2532,ATTACK_OTHER,DEPRECIATION
2533,DEPRECIATION,DEPRECIATION
2534,ATTACK_OTHER,DEPRECIATION
2535,STABILIZE_SELF,DEPRECIATION
2536,DEPRECIATION,DEPRECIATION
2537,DEPRECIATION,DEPRECIATION
2538,DEPRECIATION,DEPRECIATION
2539,DEPRECIATION,DEPRECIATION
2540,DEPRECIATION,DEPRECIATION
2541,WITHDRAWAL,DEPRECIATION
2542,STABILIZE_SELF,DEPRECIATION
2543,DEPRECIATION,DEPRECIATION
2544,WITHDRAWAL,DEPRECIATION
2545,DEPRECIATION,DEPRECIATION
2546,DEPRECIATION,DEPRECIATION
2547,DEPRECIATION,DEPRECIATION
2548,DEPRECIATION,DEPRECIATION
2549,DEPRECIATION,DEPRECIATION
3401,AVOIDANCE,AVOIDANCE
3402,AVOIDANCE,AVOIDANCE
3403,AVOIDANCE,AVOIDANCE
3404,ATTACK_SELF,AVOIDANCE
3405,WITHDRAWAL,AVOIDANCE
3406,DEPRECIATION,AVOIDANCE
3407,AVOIDANCE,AVOIDANCE
3408,AVOIDANCE,AVOIDANCE
3409,AVOIDANCE,AVOIDANCE
3410,AVOIDANCE,AVOIDANCE
3411,ATTACK_SELF,AVOIDANCE
3412,AVOIDANCE,AVOIDANCE
3413,AVOIDANCE,AVOIDANCE
3414,AVOIDANCE,AVOIDANCE
3415,AVOIDANCE,AVOIDANCE
3416,ATTACK_OTHER,AVOIDANCE
3417,AVOIDANCE,AVOIDANCE
3418,REST,AVOIDANCE
3419,WITHDRAWAL,AVOIDANCE
3420,AVOIDANCE,AVOIDANCE
3421,AVOIDANCE,AVOIDANCE
3422,AVOIDANCE,AVOIDANCE
3423,ATTACK_OTHER,AVOIDANCE
3424,REST,AVOIDANCE
3425,AVOIDANCE,AVOIDANCE
3426,DEPRECIATION,AVOIDANCE
3427,ATTACK_OTHER,AVOIDANCE
3428,AVOIDANCE,AVOIDANCE
3429,STABILIZE_SELF,AVOIDANCE
3430,AVOIDANCE,AVOIDANCE
3431,AVOIDANCE,AVOIDANCE
3432,AVOIDANCE,AVOIDANCE
3433,DEPRECIATION,AVOIDANCE
3434,AVOIDANCE,AVOIDANCE
3435,ATTACK_OTHER,AVOIDANCE
3436,AVOIDANCE,AVOIDANCE
3437,AVOIDANCE,AVOIDANCE
3438,STABILIZE_SELF,AVOIDANCE
3439,AVOIDANCE,AVOIDANCE
3440,AVOIDANCE,AVOIDANCE
3441,DEPRECIATION,AVOIDANCE
3442,AVOIDANCE,AVOIDANCE
3443,AVOIDANCE,AVOIDANCE
3444,ATTACK_OTHER,AVOIDANCE
3445,AVOIDANCE,AVOIDANCE
3446,AVOIDANCE,AVOIDANCE
3447,AVOIDANCE,AVOIDANCE
3448,AVOIDANCE,AVOIDANCE
3449,AVOIDANCE,AVOIDANCE
3450,AVOIDANCE,AVOIDANCE
3451,ATTACK_SELF,AVOIDANCE
3452,AVOIDANCE,AVOIDANCE
3453,REST,AVOIDANCE
3454,DEPRECIATION,AVOIDANCE
3455,AVOIDANCE,AVOIDANCE
3456,ATTACK_OTHER,AVOIDANCE
3457,REST,AVOIDANCE
3458,STABILIZE_SELF,AVOIDANCE
3459,DEPRECIATION,AVOIDANCE
3460,ATTACK_OTHER,AVOIDANCE
3461,STABILIZE_SELF,AVOIDANCE
3462,DEPRECIATION,AVOIDANCE
3463,AVOIDANCE,AVOIDANCE
3464,ATTACK_SELF,AVOIDANCE
3465,STABILIZE_SELF,AVOIDANCE
3466,AVOIDANCE,AVOIDANCE
3467,STABILIZE_SELF,AVOIDANCE
3468,WITHDRAWAL,AVOIDANCE
3469,WITHDRAWAL,AVOIDANCE
3470,AVOIDANCE,AVOIDANCE
3471,REST,AVOIDANCE
3472,AVOIDANCE,AVOIDANCE
3473,AVOIDANCE,AVOIDANCE
3474,AVOIDANCE,AVOIDANCE
3475,ATTACK_SELF,AVOIDANCE
3476,ATTACK_OTHER,AVOIDANCE
3477,AVOIDANCE,AVOIDANCE
3478,AVOIDANCE,AVOIDANCE
3479,ATTACK_OTHER,AVOIDANCE
3480,ATTACK_OTHER,AVOIDANCE
3481,AVOIDANCE,AVOIDANCE
3482,AVOIDANCE,AVOIDANCE
3483,DEPRECIATION,AVOIDANCE
3484,WITHDRAWAL,AVOIDANCE
3485,REST,AVOIDANCE
3486,AVOIDANCE,AVOIDANCE
3487,AVOIDANCE,AVOIDANCE
3488,DEPRECIATION,AVOIDANCE
3489,AVOIDANCE,AVOIDANCE
3490,REST,AVOIDANCE
3491,AVOIDANCE,AVOIDANCE
3492,AVOIDANCE,AVOIDANCE
3493,AVOIDANCE,AVOIDANCE
3494,REST,AVOIDANCE
3495,STABILIZE_SELF,AVOIDANCE
3496,AVOIDANCE,AVOIDANCE
3497,AVOIDANCE,AVOIDANCE
3498,AVOIDANCE,AVOIDANCE
3499,AVOIDANCE,AVOIDANCE
3500,WITHDRAWAL,AVOIDANCE
3501,STABILIZE_SELF,AVOIDANCE
3502,AVOIDANCE,AVOIDANCE
3503,STABILIZE_SELF,AVOIDANCE
3504,AVOIDANCE,AVOIDANCE
3505,AVOIDANCE,AVOIDANCE
3506,AVOIDANCE,AVOIDANCE
3507,WITHDRAWAL,AVOIDANCE
3508,AVOIDANCE,AVOIDANCE
3509,AVOIDANCE,AVOIDANCE
3510,ATTACK_SELF,AVOIDANCE
3511,REST,AVOIDANCE
3512,AVOIDANCE,AVOIDANCE
3513,AVOIDANCE,AVOIDANCE
3514,STABILIZE_SELF,AVOIDANCE
3515,AVOIDANCE,AVOIDANCE
3516,AVOIDANCE,AVOIDANCE
3517,DEPRECIATION,AVOIDANCE
3518,AVOIDANCE,AVOIDANCE
3519,ATTACK_OTHER,AVOIDANCE
3520,ATTACK_OTHER,AVOIDANCE
3521,ATTACK_SELF,AVOIDANCE
3522,STABILIZE_SELF,AVOIDANCE
3523,STABILIZE_SELF,AVOIDANCE
3524,AVOIDANCE,AVOIDANCE
3525,AVOIDANCE,AVOIDANCE
3526,AVOIDANCE,AVOIDANCE
3527,AVOIDANCE,AVOIDANCE
3528,AVOIDANCE,AVOIDANCE
3529,AVOIDANCE,AVOIDANCE
3530,AVOIDANCE,AVOIDANCE
3531,REST,AVOIDANCE
3532,AVOIDANCE,AVOIDANCE
3533,AVOIDANCE,AVOIDANCE
3534,AVOIDANCE,AVOIDANCE
3535,AVOIDANCE,AVOIDANCE
3536,AVOIDANCE,AVOIDANCE
3537,REST,AVOIDANCE
3538,AVOIDANCE,AVOIDANCE
3539,WITHDRAWAL,AVOIDANCE
3540,ATTACK_OTHER,AVOIDANCE
3541,AVOIDANCE,AVOIDANCE
3542,ATTACK_OTHER,AVOIDANCE
3543,ATTACK_SELF,AVOIDANCE
3544,AVOIDANCE,AVOIDANCE
3545,STABILIZE_SELF,AVOIDANCE
3546,DEPRECIATION,AVOIDANCE
3547,AVOIDANCE,AVOIDANCE
3548,AVOIDANCE,AVOIDANCE
3549,DEPRECIATION,AVOIDANCE
3550,AVOIDANCE,AVOIDANCE
3551,AVOIDANCE,AVOIDANCE
3552,AVOIDANCE,AVOIDANCE
3553,AVOIDANCE,AVOIDANCE
3554,AVOIDANCE,AVOIDANCE
3555,AVOIDANCE,AVOIDANCE
3556,REST,AVOIDANCE
3557,AVOIDANCE,AVOIDANCE
3558,AVOIDANCE,AVOIDANCE
3559,ATTACK_OTHER,AVOIDANCE
3560,AVOIDANCE,AVOIDANCE
3561,AVOIDANCE,AVOIDANCE
3562,STABILIZE_SELF,AVOIDANCE
3563,AVOIDANCE,AVOIDANCE
3564,AVOIDANCE,AVOIDANCE
3565,AVOIDANCE,AVOIDANCE
3566,AVOIDANCE,AVOIDANCE
3567,AVOIDANCE,AVOIDANCE
3568,DEPRECIATION,AVOIDANCE
3569,AVOIDANCE,AVOIDANCE
3570,AVOIDANCE,AVOIDANCE
3571,REST,AVOIDANCE
3572,STABILIZE_SELF,AVOIDANCE
3573,AVOIDANCE,AVOIDANCE
3574,REST,AVOIDANCE
3575,ATTACK_OTHER,AVOIDANCE
3576,AVOIDANCE,AVOIDANCE
