OriginalIndex,Predicted,GroundTruth
877,REST,REST
878,REST,REST
879,REST,REST
880,AVOIDANCE,REST
881,REST,REST
882,STABILIZE_SELF,REST
883,REST,REST
884,REST,REST
885,ATTACK_OTHER,REST
886,AVOIDANCE,REST
887,STABILIZE_SELF,REST
888,STABILIZE_SELF,REST
889,WITHDRAWAL,REST
890,REST,REST
891,AVOIDANCE,REST
892,ATTACK_OTHER,REST
893,REST,REST
894,DEPRECIATION,REST
895,REST,REST
896,REST,REST
897,AVOIDANCE,REST
898,STABILIZE_SELF,REST
899,REST,REST
900,ATTACK_SELF,REST
901,ATTACK_SELF,REST
902,DEPRECIATION,REST
903,REST,REST
904,AVOIDANCE,REST
905,REST,REST
906,STABILIZE_SELF,REST
907,REST,REST
908,REST,REST
909,REST,REST
910,REST,REST
911,AVOIDANCE,REST
912,STABILIZE_SELF,REST
913,REST,REST
914,AVOIDANCE,REST
915,REST,REST
916,AVOIDANCE,REST
917,STABILIZE_SELF,REST
918,ATTACK_OTHER,REST
919,WITHDRAWAL,REST
920,REST,REST
921,AVOIDANCE,REST
922,DEPRECIATION,REST
923,DEPRECIATION,REST
924,WITHDRAWAL,REST
925,REST,REST
926,REST,REST
927,AVOIDANCE,REST
928,STABILIZE_SELF,REST
929,REST,REST
930,ATTACK_SELF,REST
931,REST,REST
932,REST,REST
933,REST,REST
934,AVOIDANCE,REST
935,WITHDRAWAL,REST
936,ATTACK_SELF,REST
937,REST,REST
938,AVOIDANCE,REST
939,ATTACK_OTHER,REST
940,AVOIDANCE,REST
941,AVOIDANCE,REST
942,REST,REST
943,REST,REST
944,AVOIDANCE,REST
945,WITHDRAWAL,REST
946,REST,REST
947,DEPRECIATION,REST
948,REST,REST
949,ATTACK_OTHER,REST
950,STABILIZE_SELF,REST
951,DEPRECIATION,REST
952,ATTACK_OTHER,REST
953,WITHDRAWAL,REST
954,AVOIDANCE,REST
955,REST,REST
956,WITHDRAWAL,REST
957,REST,REST
958,ATTACK_OTHER,REST
959,DEPRECIATION,REST
960,DEPRECIATION,REST
961,WITHDRAWAL,REST
962,REST,REST
963,REST,REST
964,REST,REST
965,REST,REST
966,DEPRECIATION,REST
967,ATTACK_SELF,REST
968,AVOIDANCE,REST
969,ATTACK_OTHER,REST
970,REST,REST
971,REST,REST
972,STABILIZE_SELF,REST
973,AVOIDANCE,REST
974,DEPRECIATION,REST
975,REST,REST
976,REST,REST
977,STABILIZE_SELF,REST
978,WITHDRAWAL,REST
979,REST,REST
980,STABILIZE_SELF,REST
981,ATTACK_SELF,REST
982,STABILIZE_SELF,REST
983,ATTACK_SELF,REST
984,DEPRECIATION,REST
985,DEPRECIATION,REST
986,REST,REST
987,WITHDRAWAL,REST
988,ATTACK_SELF,REST
989,AVOIDANCE,REST
990,REST,REST
991,DEPRECIATION,REST
992,ATTACK_OTHER,REST
993,DEPRECIATION,REST
994,WITHDRAWAL,REST
995,REST,REST
996,AVOIDANCE,REST
997,AVOIDANCE,REST
998,DEPRECIATION,REST
999,REST,REST
1000,REST,REST
1001,WITHDRAWAL,REST
1002,STABILIZE_SELF,REST
1003,ATTACK_SELF,REST
1004,REST,REST
1005,REST,REST
1006,ATTACK_OTHER,REST
1007,ATTACK_SELF,REST
1008,WITHDRAWAL,REST
1009,REST,REST
1010,REST,REST
1011,DEPRECIATION,REST
1012,REST,REST
1013,REST,REST
1014,REST,REST
1015,REST,REST
1016,REST,REST
1017,REST,REST
1018,AVOIDANCE,REST
1019,REST,REST
1020,WITHDRAWAL,REST
1021,AVOIDANCE,REST
1022,STABILIZE_SELF,REST
1023,REST,REST
1024,WITHDRAWAL,REST
1025,AVOIDANCE,REST
1026,ATTACK_OTHER,REST
1027,AVOIDANCE,REST
1028,REST,REST
1029,WITHDRAWAL,REST
1030,REST,REST
1031,WITHDRAWAL,REST
1032,REST,REST
1033,WITHDRAWAL,REST
1034,REST,REST
1035,REST,REST
1036,AVOIDANCE,REST
1037,AVOIDANCE,REST
1038,ATTACK_SELF,REST
1039,ATTACK_OTHER,REST
1040,REST,REST
1041,REST,REST
1042,REST,REST
1043,REST,REST
1044,REST,REST
1045,STABILIZE_SELF,REST
1046,ATTACK_SELF,REST
1047,ATTACK_OTHER,REST
1048,STABILIZE_SELF,REST
1049,REST,REST
1050,ATTACK_SELF,REST
1051,REST,REST
1052,DEPRECIATION,REST
1053,DEPRECIATION,REST
1054,REST,REST
1055,ATTACK_SELF,REST
1056,DEPRECIATION,REST
1057,STABILIZE_SELF,REST
1058,REST,REST
1059,AVOIDANCE,REST
1060,REST,REST
1061,REST,REST
1062,REST,REST
1063,ATTACK_OTHER,REST
1064,REST,REST
1065,REST,REST
1066,REST,REST
1067,ATTACK_OTHER,REST
1068,REST,REST
1069,REST,REST
1070,REST,REST
1071,REST,REST
1072,WITHDRAWAL,REST
1073,REST,REST
1074,AVOIDANCE,REST
1075,STABILIZE_SELF,REST
1076,REST,REST
1077,ATTACK_OTHER,REST
1078,WITHDRAWAL,REST
1079,DEPRECIATION,REST
1080,REST,REST
1081,STABILIZE_SELF,REST
1082,REST,REST
1083,WITHDRAWAL,REST
1084,REST,REST
1085,REST,REST
1086,STABILIZE_SELF,REST
1087,REST,REST
1088,REST,REST
1089,REST,REST
1090,AVOIDANCE,REST
1091,WITHDRAWAL,REST
1092,WITHDRAWAL,REST
1093,REST,REST
1094,STABILIZE_SELF,REST
1095,REST,REST
1096,REST,REST
1097,AVOIDANCE,REST
1098,WITHDRAWAL,REST
1099,REST,REST
1100,AVOIDANCE,REST
1101,WITHDRAWAL,REST
1102,REST,REST
1103,REST,REST
1104,REST,REST
1105,REST,REST
1106,REST,REST
1107,WITHDRAWAL,REST
1108,REST,REST
1109,ATTACK_SELF,REST
1110,DEPRECIATION,REST
1111,REST,REST
1112,ATTACK_OTHER,REST
1113,REST,REST
1114,REST,REST
1115,REST,REST
1116,ATTACK_OTHER,REST
1117,ATTACK_OTHER,REST
1118,REST,REST
1119,ATTACK_SELF,REST
1120,AVOIDANCE,REST
1121,REST,REST
1122,WITHDRAWAL,REST
1123,ATTACK_OTHER,REST
1124,REST,REST
2182,REST,REST
2183,ATTACK_OTHER,REST
2184,WITHDRAWAL,REST
2185,REST,REST
2186,REST,REST
2187,ATTACK_SELF,REST
2188,DEPRECIATION,REST
2189,AVOIDANCE,REST
2190,REST,REST
2191,WITHDRAWAL,REST
2192,WITHDRAWAL,REST
2193,AVOIDANCE,REST
2194,WITHDRAWAL,REST
2195,WITHDRAWAL,REST
2196,REST,REST
2197,REST,REST
2198,STABILIZE_SELF,REST
2199,REST,REST
2200,REST,REST
2201,REST,REST
2202,STABILIZE_SELF,REST
2203,REST,REST
2204,REST,REST
2205,ATTACK_OTHER,REST
2206,REST,REST
2207,REST,REST
2208,ATTACK_OTHER,REST
2209,DEPRECIATION,REST
2210,REST,REST
2211,ATTACK_OTHER,REST
2212,WITHDRAWAL,REST
2213,ATTACK_OTHER,REST
2214,REST,REST
2215,AVOIDANCE,REST
2216,STABILIZE_SELF,REST
2217,ATTACK_SELF,REST
2218,REST,REST
2219,DEPRECIATION,REST
2220,STABILIZE_SELF,REST
2221,REST,REST
2222,REST,REST
2223,REST,REST
2224,DEPRECIATION,REST
2225,REST,REST
2226,REST,REST
2227,REST,REST
2228,AVOIDANCE,REST
2229,REST,REST
2230,WITHDRAWAL,REST
2231,REST,REST
2232,REST,REST
2233,REST,REST
2234,ATTACK_OTHER,REST
2235,REST,REST
2236,REST,REST
2237,REST,REST
2238,AVOIDANCE,REST
2239,DEPRECIATION,REST
2240,AVOIDANCE,REST
2241,ATTACK_OTHER,REST
2242,ATTACK_SELF,REST
2243,ATTACK_SELF,REST
2244,STABILIZE_SELF,REST
2245,ATTACK_OTHER,REST
2246,ATTACK_OTHER,REST
2247,REST,REST
2248,STABILIZE_SELF,REST
2249,REST,REST
2250,REST,REST
2251,DEPRECIATION,REST
2252,REST,REST
2253,ATTACK_SELF,REST
2254,WITHDRAWAL,REST
2255,DEPRECIATION,REST
2256,REST,REST
2257,REST,REST
2258,DEPRECIATION,REST
2259,STABILIZE_SELF,REST
2260,WITHDRAWAL,REST
2261,REST,REST
2262,ATTACK_OTHER,REST
2263,WITHDRAWAL,REST
2264,DEPRECIATION,REST
2265,AVOIDANCE,REST
2266,REST,REST
2267,DEPRECIATION,REST
2268,WITHDRAWAL,REST
2269,ATTACK_OTHER,REST
2270,ATTACK_OTHER,REST
2271,DEPRECIATION,REST
2272,AVOIDANCE,REST
2273,REST,REST
2274,REST,REST
2275,REST,REST
2276,REST,REST
2277,WITHDRAWAL,REST
2278,REST,REST
2279,DEPRECIATION,REST
2280,DEPRECIATION,REST
2281,ATTACK_SELF,REST
2282,AVOIDANCE,REST
2283,STABILIZE_SELF,REST
2284,REST,REST
2285,AVOIDANCE,REST
2286,ATTACK_OTHER,REST
2287,AVOIDANCE,REST
2288,AVOIDANCE,REST
2289,ATTACK_OTHER,REST
2290,WITHDRAWAL,REST
2291,ATTACK_SELF,REST
2292,REST,REST
2293,ATTACK_SELF,REST
2294,WITHDRAWAL,REST
2295,REST,REST
2296,AVOIDANCE,REST
2297,STABILIZE_SELF,REST
2298,AVOIDANCE,REST
2299,WITHDRAWAL,REST
2300,REST,REST
2301,ATTACK_SELF,REST
2302,DEPRECIATION,REST
2303,AVOIDANCE,REST
2304,REST,REST
2305,REST,REST
2306,REST,REST
2307,REST,REST
2308,DEPRECIATION,REST
2309,STABILIZE_SELF,REST
2310,REST,REST
2311,REST,REST
2312,AVOIDANCE,REST
2313,WITHDRAWAL,REST
2314,REST,REST
2315,REST,REST
2316,ATTACK_OTHER,REST
2317,WITHDRAWAL,REST
2318,WITHDRAWAL,REST
2319,DEPRECIATION,REST
2320,REST,REST
2321,DEPRECIATION,REST
2322,WITHDRAWAL,REST
2323,REST,REST
2324,ATTACK_OTHER,REST
2325,AVOIDANCE,REST
2326,AVOIDANCE,REST
2327,AVOIDANCE,REST
2328,ATTACK_SELF,REST
2329,AVOIDANCE,REST
2330,DEPRECIATION,REST
2331,REST,REST
2332,REST,REST
2333,REST,REST
2334,STABILIZE_SELF,REST
2335,DEPRECIATION,REST
2336,ATTACK_OTHER,DEPRECIATION
2337,REST,DEPRECIATION
2338,STABILIZE_SELF,DEPRECIATION
2339,ATTACK_OTHER,DEPRECIATION
2340,DEPRECIATION,DEPRECIATION
2341,DEPRECIATION,DEPRECIATION
2342,AVOIDANCE,DEPRECIATION
2343,WITHDRAWAL,DEPRECIATION
2344,DEPRECIATION,DEPRECIATION
2345,STABILIZE_SELF,DEPRECIATION
2346,DEPRECIATION,DEPRECIATION
2347,WITHDRAWAL,DEPRECIATION
2348,DEPRECIATION,DEPRECIATION
2349,AVOIDANCE,DEPRECIATION
2350,DEPRECIATION,DEPRECIATION
2351,DEPRECIATION,DEPRECIATION
2352,AVOIDANCE,DEPRECIATION
2353,AVOIDANCE,DEPRECIATION
2354,ATTACK_OTHER,DEPRECIATION
2355,DEPRECIATION,DEPRECIATION
2356,DEPRECIATION,DEPRECIATION
2357,AVOIDANCE,DEPRECIATION
2358,ATTACK_SELF,DEPRECIATION
2359,DEPRECIATION,DEPRECIATION
2360,WITHDRAWAL,DEPRECIATION
2361,DEPRECIATION,DEPRECIATION
2362,DEPRECIATION,DEPRECIATION
2363,ATTACK_OTHER,DEPRECIATION
2364,REST,DEPRECIATION
2365,DEPRECIATION,DEPRECIATION
2366,DEPRECIATION,DEPRECIATION
2367,ATTACK_OTHER,DEPRECIATION
2368,AVOIDANCE,DEPRECIATION
2369,REST,DEPRECIATION
2370,STABILIZE_SELF,DEPRECIATION
2371,DEPRECIATION,DEPRECIATION
2372,ATTACK_OTHER,DEPRECIATION
2373,STABILIZE_SELF,DEPRECIATION
2374,AVOIDANCE,DEPRECIATION
2375,ATTACK_OTHER,DEPRECIATION
2376,DEPRECIATION,DEPRECIATION
2377,WITHDRAWAL,DEPRECIATION
2378,DEPRECIATION,DEPRECIATION
2379,DEPRECIATION,DEPRECIATION
2380,ATTACK_OTHER,DEPRECIATION
2381,DEPRECIATION,DEPRECIATION
2382,DEPRECIATION,DEPRECIATION
2383,DEPRECIATION,DEPRECIATION
2384,WITHDRAWAL,DEPRECIATION
2385,DEPRECIATION,DEPRECIATION
2386,DEPRECIATION,DEPRECIATION
2387,DEPRECIATION,DEPRECIATION
2388,REST,DEPRECIATION
2389,REST,DEPRECIATION
2390,STABILIZE_SELF,DEPRECIATION
2391,WITHDRAWAL,DEPRECIATION
2392,REST,DEPRECIATION
2393,ATTACK_OTHER,DEPRECIATION
2394,DEPRECIATION,DEPRECIATION
2395,ATTACK_SELF,DEPRECIATION
2396,ATTACK_SELF,DEPRECIATION
2397,STABILIZE_SELF,DEPRECIATION
2398,ATTACK_SELF,DEPRECIATION
2399,DEPRECIATION,DEPRECIATION
2400,ATTACK_OTHER,DEPRECIATION
2401,WITHDRAWAL,DEPRECIATION
2402,REST,DEPRECIATION
2403,DEPRECIATION,DEPRECIATION
2404,DEPRECIATION,DEPRECIATION
2405,WITHDRAWAL,DEPRECIATION
2406,REST,DEPRECIATION
2407,DEPRECIATION,DEPRECIATION
2408,DEPRECIATION,DEPRECIATION
2409,AVOIDANCE,DEPRECIATION
2410,DEPRECIATION,DEPRECIATION
2411,DEPRECIATION,DEPRECIATION
2412,REST,DEPRECIATION
2413,ATTACK_SELF,DEPRECIATION
2414,ATTACK_SELF,DEPRECIATION
2415,REST,DEPRECIATION
2416,REST,DEPRECIATION
2417,STABILIZE_SELF,DEPRECIATION
2418,DEPRECIATION,DEPRECIATION
2419,ATTACK_OTHER,DEPRECIATION
2420,STABILIZE_SELF,DEPRECIATION
2421,DEPRECIATION,DEPRECIATION
2422,ATTACK_SELF,DEPRECIATION
2423,DEPRECIATION,DEPRECIATION
2424,STABILIZE_SELF,DEPRECIATION
2425,WITHDRAWAL,DEPRECIATION
2426,DEPRECIATION,DEPRECIATION
2427,ATTACK_OTHER,DEPRECIATION
2428,ATTACK_SELF,DEPRECIATION
2429,WITHDRAWAL,DEPRECIATION
2430,DEPRECIATION,DEPRECIATION
2431,DEPRECIATION,DEPRECIATION
2432,DEPRECIATION,DEPRECIATION
2433,DEPRECIATION,DEPRECIATION
2434,DEPRECIATION,DEPRECIATION
2435,DEPRECIATION,DEPRECIATION
2436,REST,DEPRECIATION
2437,DEPRECIATION,DEPRECIATION
2438,DEPRECIATION,DEPRECIATION
2439,ATTACK_OTHER,DEPRECIATION
2440,AVOIDANCE,DEPRECIATION
2441,DEPRECIATION,DEPRECIATION
2442,ATTACK_OTHER,DEPRECIATION
2443,STABILIZE_SELF,DEPRECIATION
2444,DEPRECIATION,DEPRECIATION
2445,DEPRECIATION,DEPRECIATION
2446,DEPRECIATION,DEPRECIATION
2447,DEPRECIATION,DEPRECIATION
2448,WITHDRAWAL,DEPRECIATION
2449,AVOIDANCE,DEPRECIATION
2450,AVOIDANCE,DEPRECIATION
2451,ATTACK_OTHER,DEPRECIATION
2452,ATTACK_SELF,DEPRECIATION
2453,DEPRECIATION,DEPRECIATION
2454,ATTACK_SELF,DEPRECIATION
2455,DEPRECIATION,DEPRECIATION
2456,ATTACK_OTHER,DEPRECIATION
2457,ATTACK_OTHER,DEPRECIATION
2458,DEPRECIATION,DEPRECIATION
2459,REST,DEPRECIATION
2460,DEPRECIATION,DEPRECIATION
2461,ATTACK_OTHER,DEPRECIATION
2462,ATTACK_OTHER,DEPRECIATION
2463,DEPRECIATION,DEPRECIATION
2464,AVOIDANCE,DEPRECIATION
2465,AVOIDANCE,DEPRECIATION
2466,DEPRECIATION,DEPRECIATION
2467,DEPRECIATION,DEPRECIATION
2468,DEPRECIATION,DEPRECIATION
2469,DEPRECIATION,DEPRECIATION
2470,STABILIZE_SELF,DEPRECIATION
2471,DEPRECIATION,DEPRECIATION
2472,AVOIDANCE,DEPRECIATION
2473,DEPRECIATION,DEPRECIATION
2474,ATTACK_SELF,DEPRECIATION
2475,DEPRECIATION,DEPRECIATION
2476,WITHDRAWAL,DEPRECIATION
2477,STABILIZE_SELF,DEPRECIATION
2478,STABILIZE_SELF,DEPRECIATION
2479,REST,DEPRECIATION
2480,DEPRECIATION,DEPRECIATION
2481,DEPRECIATION,DEPRECIATION
2482,WITHDRAWAL,DEPRECIATION
2483,ATTACK_SELF,DEPRECIATION
2484,DEPRECIATION,DEPRECIATION
2485,DEPRECIATION,DEPRECIATION
2486,ATTACK_OTHER,DEPRECIATION
2487,REST,DEPRECIATION
2488,ATTACK_OTHER,DEPRECIATION
2489,ATTACK_OTHER,DEPRECIATION
2490,ATTACK_SELF,DEPRECIATION
2491,AVOIDANCE,DEPRECIATION
2492,DEPRECIATION,DEPRECIATION
2493,STABILIZE_SELF,DEPRECIATION
2494,AVOIDANCE,DEPRECIATION
2495,DEPRECIATION,DEPRECIATION
2496,ATTACK_OTHER,DEPRECIATION
2497,DEPRECIATION,DEPRECIATION
2498,DEPRECIATION,DEPRECIATION
2499,DEPRECIATION,DEPRECIATION
2500,ATTACK_SELF,DEPRECIATION
2501,ATTACK_OTHER,DEPRECIATION
2502,ATTACK_OTHER,DEPRECIATION
2503,DEPRECIATION,DEPRECIATION
2504,DEPRECIATION,DEPRECIATION
2505,WITHDRAWAL,DEPRECIATION
2506,ATTACK_SELF,DEPRECIATION
2507,ATTACK_OTHER,DEPRECIATION
2508,DEPRECIATION,DEPRECIATION
2509,STABILIZE_SELF,DEPRECIATION
2510,AVOIDANCE,DEPRECIATION
2511,DEPRECIATION,DEPRECIATION
2512,AVOIDANCE,DEPRECIATION
2513,ATTACK_SELF,DEPRECIATION
2514,ATTACK_SELF,DEPRECIATION
2515,DEPRECIATION,DEPRECIATION
2516,DEPRECIATION,DEPRECIATION
2517,STABILIZE_SELF,DEPRECIATION
2518,DEPRECIATION,DEPRECIATION
2519,AVOIDANCE,DEPRECIATION
2520,ATTACK_SELF,DEPRECIATION
2521,WITHDRAWAL,DEPRECIATION
2522,ATTACK_OTHER,DEPRECIATION
2523,AVOIDANCE,DEPRECIATION
2524,DEPRECIATION,DEPRECIATION
2525,AVOIDANCE,DEPRECIATION
2526,ATTACK_OTHER,DEPRECIATION
2527,DEPRECIATION,DEPRECIATION
2528,STABILIZE_SELF,DEPRECIATION
2529,REST,DEPRECIATION
2530,WITHDRAWAL,DEPRECIATION
2531,STABILIZE_SELF,DEPRECIATION
2532,REST,DEPRECIATION
2533,DEPRECIATION,DEPRECIATION
2534,WITHDRAWAL,DEPRECIATION
2535,STABILIZE_SELF,DEPRECIATION
2536,DEPRECIATION,DEPRECIATION
2537,REST,DEPRECIATION
2538,ATTACK_SELF,DEPRECIATION
2539,DEPRECIATION,DEPRECIATION
2540,DEPRECIATION,DEPRECIATION
2541,DEPRECIATION,DEPRECIATION
2542,DEPRECIATION,DEPRECIATION
2543,STABILIZE_SELF,DEPRECIATION
2544,AVOIDANCE,DEPRECIATION
2545,DEPRECIATION,DEPRECIATION
2546,DEPRECIATION,DEPRECIATION
2547,REST,DEPRECIATION
2548,ATTACK_OTHER,DEPRECIATION
2549,DEPRECIATION,DEPRECIATION
3401,AVOIDANCE,AVOIDANCE
3402,DEPRECIATION,AVOIDANCE
3403,ATTACK_SELF,AVOIDANCE
3404,WITHDRAWAL,AVOIDANCE
3405,STABILIZE_SELF,AVOIDANCE
3406,AVOIDANCE,AVOIDANCE
3407,REST,AVOIDANCE
3408,STABILIZE_SELF,AVOIDANCE
3409,ATTACK_SELF,AVOIDANCE
3410,AVOIDANCE,AVOIDANCE
3411,ATTACK_SELF,AVOIDANCE
3412,ATTACK_OTHER,AVOIDANCE
3413,DEPRECIATION,AVOIDANCE
3414,ATTACK_OTHER,AVOIDANCE
3415,DEPRECIATION,AVOIDANCE
3416,ATTACK_OTHER,AVOIDANCE
3417,ATTACK_SELF,AVOIDANCE
3418,WITHDRAWAL,AVOIDANCE
3419,STABILIZE_SELF,AVOIDANCE
3420,DEPRECIATION,AVOIDANCE
3421,ATTACK_SELF,AVOIDANCE
3422,ATTACK_SELF,AVOIDANCE
3423,AVOIDANCE,AVOIDANCE
3424,AVOIDANCE,AVOIDANCE
3425,STABILIZE_SELF,AVOIDANCE
3426,STABILIZE_SELF,AVOIDANCE
3427,AVOIDANCE,AVOIDANCE
3428,AVOIDANCE,AVOIDANCE
3429,ATTACK_OTHER,AVOIDANCE
3430,REST,AVOIDANCE
3431,REST,AVOIDANCE
3432,AVOIDANCE,AVOIDANCE
3433,ATTACK_SELF,AVOIDANCE
3434,REST,AVOIDANCE
3435,AVOIDANCE,AVOIDANCE
3436,STABILIZE_SELF,AVOIDANCE
3437,AVOIDANCE,AVOIDANCE
3438,REST,AVOIDANCE
3439,ATTACK_OTHER,AVOIDANCE
3440,REST,AVOIDANCE
3441,AVOIDANCE,AVOIDANCE
3442,ATTACK_OTHER,AVOIDANCE
3443,AVOIDANCE,AVOIDANCE
3444,ATTACK_SELF,AVOIDANCE
3445,ATTACK_OTHER,AVOIDANCE
3446,AVOIDANCE,AVOIDANCE
3447,ATTACK_SELF,AVOIDANCE
3448,AVOIDANCE,AVOIDANCE
3449,AVOIDANCE,AVOIDANCE
3450,ATTACK_OTHER,AVOIDANCE
3451,ATTACK_SELF,AVOIDANCE
3452,REST,AVOIDANCE
3453,ATTACK_OTHER,AVOIDANCE
3454,STABILIZE_SELF,AVOIDANCE
3455,AVOIDANCE,AVOIDANCE
3456,STABILIZE_SELF,AVOIDANCE
3457,ATTACK_OTHER,AVOIDANCE
3458,DEPRECIATION,AVOIDANCE
3459,AVOIDANCE,AVOIDANCE
3460,STABILIZE_SELF,AVOIDANCE
3461,AVOIDANCE,AVOIDANCE
3462,AVOIDANCE,AVOIDANCE
3463,AVOIDANCE,AVOIDANCE
3464,DEPRECIATION,AVOIDANCE
3465,AVOIDANCE,AVOIDANCE
3466,REST,AVOIDANCE
3467,WITHDRAWAL,AVOIDANCE
3468,WITHDRAWAL,AVOIDANCE
3469,AVOIDANCE,AVOIDANCE
3470,ATTACK_OTHER,AVOIDANCE
3471,AVOIDANCE,AVOIDANCE
3472,DEPRECIATION,AVOIDANCE
3473,STABILIZE_SELF,AVOIDANCE
3474,AVOIDANCE,AVOIDANCE
3475,DEPRECIATION,AVOIDANCE
3476,DEPRECIATION,AVOIDANCE
3477,AVOIDANCE,AVOIDANCE
3478,STABILIZE_SELF,AVOIDANCE
3479,AVOIDANCE,AVOIDANCE
3480,AVOIDANCE,AVOIDANCE
3481,AVOIDANCE,AVOIDANCE
3482,ATTACK_SELF,AVOIDANCE
3483,AVOIDANCE,AVOIDANCE
3484,AVOIDANCE,AVOIDANCE
3485,AVOIDANCE,AVOIDANCE
3486,AVOIDANCE,AVOIDANCE
3487,REST,AVOIDANCE
3488,AVOIDANCE,AVOIDANCE
3489,AVOIDANCE,AVOIDANCE
3490,STABILIZE_SELF,AVOIDANCE
3491,ATTACK_SELF,AVOIDANCE
3492,ATTACK_SELF,AVOIDANCE
3493,DEPRECIATION,AVOIDANCE
3494,REST,AVOIDANCE
3495,AVOIDANCE,AVOIDANCE
3496,DEPRECIATION,AVOIDANCE
3497,AVOIDANCE,AVOIDANCE
3498,ATTACK_SELF,AVOIDANCE
3499,AVOIDANCE,AVOIDANCE
3500,ATTACK_OTHER,AVOIDANCE
3501,DEPRECIATION,AVOIDANCE
3502,WITHDRAWAL,AVOIDANCE
3503,AVOIDANCE,AVOIDANCE
3504,AVOIDANCE,AVOIDANCE
3505,ATTACK_OTHER,AVOIDANCE
3506,AVOIDANCE,AVOIDANCE
3507,STABILIZE_SELF,AVOIDANCE
3508,WITHDRAWAL,AVOIDANCE
3509,STABILIZE_SELF,AVOIDANCE
3510,AVOIDANCE,AVOIDANCE
3511,DEPRECIATION,AVOIDANCE
3512,DEPRECIATION,AVOIDANCE
3513,ATTACK_OTHER,AVOIDANCE
3514,DEPRECIATION,AVOIDANCE
3515,AVOIDANCE,AVOIDANCE
3516,WITHDRAWAL,AVOIDANCE
3517,WITHDRAWAL,AVOIDANCE
3518,ATTACK_OTHER,AVOIDANCE
3519,STABILIZE_SELF,AVOIDANCE
3520,WITHDRAWAL,AVOIDANCE
3521,DEPRECIATION,AVOIDANCE
3522,AVOIDANCE,AVOIDANCE
3523,AVOIDANCE,AVOIDANCE
3524,DEPRECIATION,AVOIDANCE
3525,AVOIDANCE,AVOIDANCE
3526,STABILIZE_SELF,AVOIDANCE
3527,AVOIDANCE,AVOIDANCE
3528,ATTACK_OTHER,AVOIDANCE
3529,ATTACK_OTHER,AVOIDANCE
3530,DEPRECIATION,AVOIDANCE
3531,AVOIDANCE,AVOIDANCE
3532,AVOIDANCE,AVOIDANCE
3533,DEPRECIATION,AVOIDANCE
3534,WITHDRAWAL,AVOIDANCE
3535,AVOIDANCE,AVOIDANCE
3536,STABILIZE_SELF,AVOIDANCE
3537,AVOIDANCE,AVOIDANCE
3538,REST,AVOIDANCE
3539,ATTACK_SELF,AVOIDANCE
3540,AVOIDANCE,AVOIDANCE
3541,AVOIDANCE,AVOIDANCE
3542,AVOIDANCE,AVOIDANCE
3543,AVOIDANCE,AVOIDANCE
3544,STABILIZE_SELF,AVOIDANCE
3545,STABILIZE_SELF,AVOIDANCE
3546,WITHDRAWAL,AVOIDANCE
3547,AVOIDANCE,AVOIDANCE
3548,AVOIDANCE,AVOIDANCE
3549,WITHDRAWAL,AVOIDANCE
3550,AVOIDANCE,AVOIDANCE
3551,AVOIDANCE,AVOIDANCE
3552,DEPRECIATION,AVOIDANCE
3553,ATTACK_OTHER,AVOIDANCE
3554,AVOIDANCE,AVOIDANCE
