OriginalIndex,Predicted,GroundTruth
1039,REST,REST
1040,STABILIZE_SELF,REST
1041,AVOIDANCE,REST
1042,ATTACK_OTHER,REST
1043,REST,REST
1044,REST,REST
1045,ATTACK_SELF,REST
1046,REST,REST
1047,REST,REST
1048,REST,REST
1049,REST,REST
1050,ATTACK_OTHER,REST
1051,ATTACK_SELF,REST
1052,ATTACK_SELF,REST
1053,DEPRECIATION,REST
1054,REST,REST
1055,REST,REST
1056,ATTACK_SELF,REST
1057,ATTACK_OTHER,REST
1058,ATTACK_SELF,REST
1059,AVOIDANCE,REST
1060,AVOIDANCE,REST
1061,REST,REST
1062,REST,REST
1063,DEPRECIATION,REST
1064,REST,REST
1065,AVOIDANCE,REST
1066,ATTACK_SELF,REST
1067,WITHDRAWAL,REST
1068,REST,REST
1069,REST,REST
1070,REST,REST
1071,STABILIZE_SELF,REST
1072,ATTACK_SELF,REST
1073,REST,REST
1074,WITHDRAWAL,REST
1075,REST,REST
1076,REST,REST
1077,REST,REST
1078,ATTACK_SELF,REST
1079,REST,REST
1080,ATTACK_SELF,REST
1081,REST,REST
1082,REST,REST
1083,DEPRECIATION,REST
1084,DEPRECIATION,REST
1085,DEPRECIATION,REST
1086,REST,REST
1087,REST,REST
1088,ATTACK_OTHER,REST
1089,WITHDRAWAL,REST
1090,STABILIZE_SELF,REST
1091,WITHDRAWAL,REST
1092,DEPRECIATION,REST
1093,AVOIDANCE,REST
1094,ATTACK_OTHER,REST
1095,REST,REST
1096,ATTACK_OTHER,REST
1097,REST,REST
1098,WITHDRAWAL,REST
1099,REST,REST
1100,DEPRECIATION,REST
1101,ATTACK_OTHER,REST
1102,AVOIDANCE,REST
1103,ATTACK_SELF,REST
1104,REST,REST
1105,REST,REST
1106,REST,REST
1107,REST,REST
1108,WITHDRAWAL,REST
1109,REST,REST
1110,ATTACK_SELF,REST
1111,STABILIZE_SELF,REST
1112,REST,REST
1113,ATTACK_SELF,REST
1114,AVOIDANCE,REST
1115,REST,REST
1116,WITHDRAWAL,REST
1117,REST,REST
1118,WITHDRAWAL,REST
1119,WITHDRAWAL,REST
1120,REST,REST
1121,REST,REST
1122,REST,REST
1123,REST,REST
1124,AVOIDANCE,REST
2182,REST,REST
2183,REST,REST
2184,REST,REST
2185,AVOIDANCE,REST
2186,DEPRECIATION,REST
2187,REST,REST
2188,REST,REST
2189,REST,REST
2190,ATTACK_SELF,REST
2191,STABILIZE_SELF,REST
2192,REST,REST
2193,STABILIZE_SELF,REST
2194,ATTACK_OTHER,REST
2195,AVOIDANCE,REST
2196,REST,REST
2197,DEPRECIATION,REST
2198,REST,REST
2199,REST,REST
2200,ATTACK_SELF,REST
2201,REST,REST
2202,REST,REST
2203,AVOIDANCE,REST
2204,WITHDRAWAL,REST
2205,DEPRECIATION,REST
2206,REST,REST
2207,REST,REST
2208,AVOIDANCE,REST
2209,ATTACK_SELF,REST
2210,REST,REST
2211,REST,REST
2212,DEPRECIATION,REST
2213,ATTACK_OTHER,REST
2214,AVOIDANCE,REST
2215,WITHDRAWAL,REST
2216,REST,REST
2217,REST,REST
2218,DEPRECIATION,REST
2219,STABILIZE_SELF,REST
2220,REST,REST
2221,REST,REST
2222,REST,REST
2223,REST,REST
2224,REST,REST
2225,REST,REST
2226,REST,REST
2227,STABILIZE_SELF,REST
2228,REST,REST
2229,REST,REST
2230,DEPRECIATION,REST
2231,REST,REST
2232,WITHDRAWAL,REST
2233,REST,REST
2234,STABILIZE_SELF,REST
2235,REST,REST
2236,REST,REST
2237,WITHDRAWAL,REST
2238,REST,REST
2239,REST,REST
2240,WITHDRAWAL,REST
2241,STABILIZE_SELF,REST
2242,REST,REST
2243,REST,REST
2244,REST,REST
2245,ATTACK_OTHER,REST
2246,ATTACK_OTHER,REST
2247,REST,REST
2248,REST,REST
2249,REST,REST
2250,REST,REST
2251,DEPRECIATION,REST
2252,REST,REST
2253,REST,REST
2254,WITHDRAWAL,REST
2255,REST,REST
2256,REST,REST
2257,ATTACK_OTHER,REST
2258,REST,REST
2259,REST,REST
2260,REST,REST
2261,STABILIZE_SELF,REST
2262,STABILIZE_SELF,REST
2263,REST,REST
2264,REST,REST
2265,REST,REST
2266,REST,REST
2267,REST,REST
2268,AVOIDANCE,REST
2269,REST,REST
2270,REST,REST
2271,ATTACK_SELF,REST
2272,REST,REST
2273,ATTACK_SELF,REST
2274,REST,REST
2275,REST,REST
2276,REST,REST
2277,REST,REST
2278,AVOIDANCE,REST
2279,STABILIZE_SELF,REST
2280,REST,REST
2281,AVOIDANCE,REST
2282,REST,REST
2283,WITHDRAWAL,REST
2284,REST,REST
2285,REST,REST
2286,REST,REST
2287,REST,REST
2288,REST,REST
2289,ATTACK_OTHER,REST
2290,STABILIZE_SELF,REST
2291,WITHDRAWAL,REST
2292,REST,REST
2293,ATTACK_SELF,REST
2294,WITHDRAWAL,REST
2295,ATTACK_OTHER,REST
2296,ATTACK_SELF,REST
2297,REST,REST
2298,DEPRECIATION,REST
2299,REST,REST
2300,ATTACK_OTHER,REST
2301,STABILIZE_SELF,REST
2302,REST,REST
2303,AVOIDANCE,REST
2304,REST,REST
2305,REST,REST
2306,ATTACK_OTHER,REST
2307,REST,REST
2308,STABILIZE_SELF,REST
2309,AVOIDANCE,REST
2310,REST,REST
2311,REST,REST
2312,ATTACK_SELF,REST
2313,WITHDRAWAL,REST
2314,REST,REST
2315,REST,REST
2316,ATTACK_SELF,REST
2317,REST,REST
2318,REST,REST
2319,AVOIDANCE,REST
2320,REST,REST
2321,REST,REST
2322,REST,REST
2323,REST,REST
2324,STABILIZE_SELF,REST
2325,REST,REST
2326,REST,REST
2327,DEPRECIATION,REST
2328,REST,REST
2329,REST,REST
2330,REST,REST
2331,AVOIDANCE,REST
2332,WITHDRAWAL,REST
2333,AVOIDANCE,REST
2334,REST,REST
2335,DEPRECIATION,REST
2336,DEPRECIATION,DEPRECIATION
2337,ATTACK_OTHER,DEPRECIATION
2338,DEPRECIATION,DEPRECIATION
2339,DEPRECIATION,DEPRECIATION
2340,DEPRECIATION,DEPRECIATION
2341,DEPRECIATION,DEPRECIATION
2342,AVOIDANCE,DEPRECIATION
2343,ATTACK_SELF,DEPRECIATION
2344,DEPRECIATION,DEPRECIATION
2345,REST,DEPRECIATION
2346,DEPRECIATION,DEPRECIATION
2347,AVOIDANCE,DEPRECIATION
2348,DEPRECIATION,DEPRECIATION
2349,DEPRECIATION,DEPRECIATION
2350,AVOIDANCE,DEPRECIATION
2351,DEPRECIATION,DEPRECIATION
2352,AVOIDANCE,DEPRECIATION
2353,REST,DEPRECIATION
2354,DEPRECIATION,DEPRECIATION
2355,DEPRECIATION,DEPRECIATION
2356,REST,DEPRECIATION
2357,DEPRECIATION,DEPRECIATION
2358,STABILIZE_SELF,DEPRECIATION
2359,AVOIDANCE,DEPRECIATION
2360,STABILIZE_SELF,DEPRECIATION
2361,DEPRECIATION,DEPRECIATION
2362,REST,DEPRECIATION
2363,DEPRECIATION,DEPRECIATION
2364,DEPRECIATION,DEPRECIATION
2365,DEPRECIATION,DEPRECIATION
2366,DEPRECIATION,DEPRECIATION
2367,STABILIZE_SELF,DEPRECIATION
2368,DEPRECIATION,DEPRECIATION
2369,ATTACK_OTHER,DEPRECIATION
2370,DEPRECIATION,DEPRECIATION
2371,DEPRECIATION,DEPRECIATION
2372,STABILIZE_SELF,DEPRECIATION
2373,DEPRECIATION,DEPRECIATION
2374,DEPRECIATION,DEPRECIATION
2375,DEPRECIATION,DEPRECIATION
2376,DEPRECIATION,DEPRECIATION
2377,DEPRECIATION,DEPRECIATION
2378,REST,DEPRECIATION
2379,DEPRECIATION,DEPRECIATION
2380,DEPRECIATION,DEPRECIATION
2381,REST,DEPRECIATION
2382,AVOIDANCE,DEPRECIATION
2383,DEPRECIATION,DEPRECIATION
2384,STABILIZE_SELF,DEPRECIATION
2385,DEPRECIATION,DEPRECIATION
2386,DEPRECIATION,DEPRECIATION
2387,DEPRECIATION,DEPRECIATION
2388,DEPRECIATION,DEPRECIATION
2389,DEPRECIATION,DEPRECIATION
2390,DEPRECIATION,DEPRECIATION
2391,DEPRECIATION,DEPRECIATION
2392,AVOIDANCE,DEPRECIATION
2393,ATTACK_SELF,DEPRECIATION
2394,REST,DEPRECIATION
2395,STABILIZE_SELF,DEPRECIATION
2396,DEPRECIATION,DEPRECIATION
2397,STABILIZE_SELF,DEPRECIATION
2398,DEPRECIATION,DEPRECIATION
2399,DEPRECIATION,DEPRECIATION
2400,DEPRECIATION,DEPRECIATION
2401,DEPRECIATION,DEPRECIATION
2402,DEPRECIATION,DEPRECIATION
2403,DEPRECIATION,DEPRECIATION
2404,DEPRECIATION,DEPRECIATION
2405,WITHDRAWAL,DEPRECIATION
2406,DEPRECIATION,DEPRECIATION
2407,ATTACK_OTHER,DEPRECIATION
2408,ATTACK_SELF,DEPRECIATION
2409,DEPRECIATION,DEPRECIATION
2410,DEPRECIATION,DEPRECIATION
2411,DEPRECIATION,DEPRECIATION
2412,DEPRECIATION,DEPRECIATION
2413,DEPRECIATION,DEPRECIATION
2414,WITHDRAWAL,DEPRECIATION
2415,DEPRECIATION,DEPRECIATION
2416,DEPRECIATION,DEPRECIATION
2417,AVOIDANCE,DEPRECIATION
2418,WITHDRAWAL,DEPRECIATION
2419,ATTACK_OTHER,DEPRECIATION
2420,ATTACK_SELF,DEPRECIATION
2421,DEPRECIATION,DEPRECIATION
2422,DEPRECIATION,DEPRECIATION
2423,DEPRECIATION,DEPRECIATION
2424,ATTACK_SELF,DEPRECIATION
2425,STABILIZE_SELF,DEPRECIATION
2426,DEPRECIATION,DEPRECIATION
2427,ATTACK_OTHER,DEPRECIATION
2428,ATTACK_OTHER,DEPRECIATION
2429,DEPRECIATION,DEPRECIATION
2430,DEPRECIATION,DEPRECIATION
2431,DEPRECIATION,DEPRECIATION
2432,REST,DEPRECIATION
2433,DEPRECIATION,DEPRECIATION
2434,ATTACK_SELF,DEPRECIATION
2435,WITHDRAWAL,DEPRECIATION
2436,DEPRECIATION,DEPRECIATION
2437,ATTACK_SELF,DEPRECIATION
2438,DEPRECIATION,DEPRECIATION
2439,DEPRECIATION,DEPRECIATION
2440,REST,DEPRECIATION
2441,REST,DEPRECIATION
2442,DEPRECIATION,DEPRECIATION
2443,WITHDRAWAL,DEPRECIATION
2444,AVOIDANCE,DEPRECIATION
2445,DEPRECIATION,DEPRECIATION
2446,DEPRECIATION,DEPRECIATION
2447,DEPRECIATION,DEPRECIATION
2448,WITHDRAWAL,DEPRECIATION
2449,DEPRECIATION,DEPRECIATION
2450,DEPRECIATION,DEPRECIATION
2451,DEPRECIATION,DEPRECIATION
2452,REST,DEPRECIATION
2453,DEPRECIATION,DEPRECIATION
2454,DEPRECIATION,DEPRECIATION
2455,DEPRECIATION,DEPRECIATION
2456,WITHDRAWAL,DEPRECIATION
2457,WITHDRAWAL,DEPRECIATION
2458,DEPRECIATION,DEPRECIATION
2459,DEPRECIATION,DEPRECIATION
2460,DEPRECIATION,DEPRECIATION
2461,DEPRECIATION,DEPRECIATION
2462,ATTACK_OTHER,DEPRECIATION
2463,DEPRECIATION,DEPRECIATION
2464,ATTACK_SELF,DEPRECIATION
2465,DEPRECIATION,DEPRECIATION
2466,DEPRECIATION,DEPRECIATION
2467,DEPRECIATION,DEPRECIATION
2468,DEPRECIATION,DEPRECIATION
2469,DEPRECIATION,DEPRECIATION
2470,DEPRECIATION,DEPRECIATION
2471,REST,DEPRECIATION
2472,DEPRECIATION,DEPRECIATION
2473,ATTACK_SELF,DEPRECIATION
2474,DEPRECIATION,DEPRECIATION
2475,STABILIZE_SELF,DEPRECIATION
2476,DEPRECIATION,DEPRECIATION
2477,DEPRECIATION,DEPRECIATION
2478,STABILIZE_SELF,DEPRECIATION
2479,DEPRECIATION,DEPRECIATION
2480,ATTACK_OTHER,DEPRECIATION
2481,ATTACK_SELF,DEPRECIATION
2482,DEPRECIATION,DEPRECIATION
2483,DEPRECIATION,DEPRECIATION
2484,DEPRECIATION,DEPRECIATION
2485,STABILIZE_SELF,DEPRECIATION
2486,ATTACK_SELF,DEPRECIATION
2487,DEPRECIATION,DEPRECIATION
2488,STABILIZE_SELF,DEPRECIATION
2489,DEPRECIATION,DEPRECIATION
2490,DEPRECIATION,DEPRECIATION
2491,STABILIZE_SELF,DEPRECIATION
2492,ATTACK_SELF,DEPRECIATION
2493,WITHDRAWAL,DEPRECIATION
2494,DEPRECIATION,DEPRECIATION
2495,AVOIDANCE,DEPRECIATION
2496,DEPRECIATION,DEPRECIATION
2497,AVOIDANCE,DEPRECIATION
2498,ATTACK_SELF,DEPRECIATION
2499,WITHDRAWAL,DEPRECIATION
2500,REST,DEPRECIATION
2501,REST,DEPRECIATION
2502,DEPRECIATION,DEPRECIATION
2503,DEPRECIATION,DEPRECIATION
2504,ATTACK_SELF,DEPRECIATION
2505,DEPRECIATION,DEPRECIATION
2506,STABILIZE_SELF,DEPRECIATION
2507,DEPRECIATION,DEPRECIATION
2508,ATTACK_OTHER,DEPRECIATION
2509,DEPRECIATION,DEPRECIATION
2510,STABILIZE_SELF,DEPRECIATION
2511,REST,DEPRECIATION
2512,DEPRECIATION,DEPRECIATION
2513,DEPRECIATION,DEPRECIATION
2514,DEPRECIATION,DEPRECIATION
2515,DEPRECIATION,DEPRECIATION
2516,DEPRECIATION,DEPRECIATION
2517,ATTACK_OTHER,DEPRECIATION
2518,STABILIZE_SELF,DEPRECIATION
2519,DEPRECIATION,DEPRECIATION
2520,DEPRECIATION,DEPRECIATION
2521,DEPRECIATION,DEPRECIATION
2522,AVOIDANCE,DEPRECIATION
2523,DEPRECIATION,DEPRECIATION
2524,DEPRECIATION,DEPRECIATION
2525,DEPRECIATION,DEPRECIATION
2526,WITHDRAWAL,DEPRECIATION
2527,DEPRECIATION,DEPRECIATION
2528,DEPRECIATION,DEPRECIATION
2529,DEPRECIATION,DEPRECIATION
2530,DEPRECIATION,DEPRECIATION
2531,DEPRECIATION,DEPRECIATION
2532,DEPRECIATION,DEPRECIATION
2533,AVOIDANCE,DEPRECIATION
2534,REST,DEPRECIATION
2535,ATTACK_OTHER,DEPRECIATION
2536,ATTACK_SELF,DEPRECIATION
2537,ATTACK_OTHER,DEPRECIATION
2538,DEPRECIATION,DEPRECIATION
2539,DEPRECIATION,DEPRECIATION
2540,REST,DEPRECIATION
2541,DEPRECIATION,DEPRECIATION
2542,DEPRECIATION,DEPRECIATION
2543,WITHDRAWAL,DEPRECIATION
2544,AVOIDANCE,DEPRECIATION
2545,AVOIDANCE,DEPRECIATION
2546,ATTACK_SELF,DEPRECIATION
2547,STABILIZE_SELF,DEPRECIATION
2548,DEPRECIATION,DEPRECIATION
2549,DEPRECIATION,DEPRECIATION
3401,AVOIDANCE,AVOIDANCE
3402,STABILIZE_SELF,AVOIDANCE
3403,AVOIDANCE,AVOIDANCE
3404,AVOIDANCE,AVOIDANCE
3405,ATTACK_SELF,AVOIDANCE
3406,ATTACK_SELF,AVOIDANCE
3407,AVOIDANCE,AVOIDANCE
3408,AVOIDANCE,AVOIDANCE
3409,AVOIDANCE,AVOIDANCE
3410,REST,AVOIDANCE
3411,AVOIDANCE,AVOIDANCE
3412,STABILIZE_SELF,AVOIDANCE
3413,AVOIDANCE,AVOIDANCE
3414,WITHDRAWAL,AVOIDANCE
3415,AVOIDANCE,AVOIDANCE
3416,STABILIZE_SELF,AVOIDANCE
3417,AVOIDANCE,AVOIDANCE
3418,STABILIZE_SELF,AVOIDANCE
3419,REST,AVOIDANCE
3420,DEPRECIATION,AVOIDANCE
3421,AVOIDANCE,AVOIDANCE
3422,STABILIZE_SELF,AVOIDANCE
3423,AVOIDANCE,AVOIDANCE
3424,AVOIDANCE,AVOIDANCE
3425,ATTACK_SELF,AVOIDANCE
3426,AVOIDANCE,AVOIDANCE
3427,AVOIDANCE,AVOIDANCE
3428,AVOIDANCE,AVOIDANCE
3429,ATTACK_OTHER,AVOIDANCE
3430,AVOIDANCE,AVOIDANCE
3431,AVOIDANCE,AVOIDANCE
3432,AVOIDANCE,AVOIDANCE
3433,WITHDRAWAL,AVOIDANCE
3434,AVOIDANCE,AVOIDANCE
3435,AVOIDANCE,AVOIDANCE
3436,ATTACK_SELF,AVOIDANCE
3437,DEPRECIATION,AVOIDANCE
3438,AVOIDANCE,AVOIDANCE
3439,ATTACK_OTHER,AVOIDANCE
3440,ATTACK_OTHER,AVOIDANCE
3441,DEPRECIATION,AVOIDANCE
3442,AVOIDANCE,AVOIDANCE
3443,ATTACK_SELF,AVOIDANCE
3444,AVOIDANCE,AVOIDANCE
3445,ATTACK_SELF,AVOIDANCE
3446,REST,AVOIDANCE
3447,DEPRECIATION,AVOIDANCE
3448,ATTACK_SELF,AVOIDANCE
3449,AVOIDANCE,AVOIDANCE
3450,DEPRECIATION,AVOIDANCE
3451,WITHDRAWAL,AVOIDANCE
3452,ATTACK_SELF,AVOIDANCE
3453,STABILIZE_SELF,AVOIDANCE
3454,DEPRECIATION,AVOIDANCE
3455,REST,AVOIDANCE
3456,ATTACK_SELF,AVOIDANCE
3457,AVOIDANCE,AVOIDANCE
3458,ATTACK_SELF,AVOIDANCE
3459,DEPRECIATION,AVOIDANCE
3460,WITHDRAWAL,AVOIDANCE
3461,AVOIDANCE,AVOIDANCE
3462,AVOIDANCE,AVOIDANCE
3463,ATTACK_OTHER,AVOIDANCE
3464,DEPRECIATION,AVOIDANCE
3465,AVOIDANCE,AVOIDANCE
3466,AVOIDANCE,AVOIDANCE
3467,ATTACK_OTHER,AVOIDANCE
3468,AVOIDANCE,AVOIDANCE
3469,ATTACK_OTHER,AVOIDANCE
3470,REST,AVOIDANCE
3471,AVOIDANCE,AVOIDANCE
3472,AVOIDANCE,AVOIDANCE
3473,AVOIDANCE,AVOIDANCE
3474,WITHDRAWAL,AVOIDANCE
3475,AVOIDANCE,AVOIDANCE
3476,STABILIZE_SELF,AVOIDANCE
3477,WITHDRAWAL,AVOIDANCE
3478,ATTACK_OTHER,AVOIDANCE
3479,STABILIZE_SELF,AVOIDANCE
3480,AVOIDANCE,AVOIDANCE
3481,AVOIDANCE,AVOIDANCE
3482,AVOIDANCE,AVOIDANCE
3483,WITHDRAWAL,AVOIDANCE
3484,AVOIDANCE,AVOIDANCE
3485,AVOIDANCE,AVOIDANCE
3486,ATTACK_OTHER,AVOIDANCE
3487,AVOIDANCE,AVOIDANCE
3488,AVOIDANCE,AVOIDANCE
3489,DEPRECIATION,AVOIDANCE
3490,AVOIDANCE,AVOIDANCE
3491,AVOIDANCE,AVOIDANCE
3492,AVOIDANCE,AVOIDANCE
3493,WITHDRAWAL,AVOIDANCE
3494,REST,AVOIDANCE
3495,AVOIDANCE,AVOIDANCE
3496,AVOIDANCE,AVOIDANCE
3497,AVOIDANCE,AVOIDANCE
3498,AVOIDANCE,AVOIDANCE
3499,AVOIDANCE,AVOIDANCE
3500,REST,AVOIDANCE
3501,WITHDRAWAL,AVOIDANCE
3502,AVOIDANCE,AVOIDANCE
3503,AVOIDANCE,AVOIDANCE
3504,AVOIDANCE,AVOIDANCE
3505,AVOIDANCE,AVOIDANCE
3506,AVOIDANCE,AVOIDANCE
3507,AVOIDANCE,AVOIDANCE
3508,AVOIDANCE,AVOIDANCE
3509,AVOIDANCE,AVOIDANCE
3510,AVOIDANCE,AVOIDANCE
3511,AVOIDANCE,AVOIDANCE
3512,AVOIDANCE,AVOIDANCE
3513,STABILIZE_SELF,AVOIDANCE
3514,AVOIDANCE,AVOIDANCE
3515,AVOIDANCE,AVOIDANCE
3516,AVOIDANCE,AVOIDANCE
3517,DEPRECIATION,AVOIDANCE
3518,AVOIDANCE,AVOIDANCE
3519,WITHDRAWAL,AVOIDANCE
3520,AVOIDANCE,AVOIDANCE
3521,WITHDRAWAL,AVOIDANCE
3522,AVOIDANCE,AVOIDANCE
3523,AVOIDANCE,AVOIDANCE
3524,AVOIDANCE,AVOIDANCE
3525,AVOIDANCE,AVOIDANCE
3526,AVOIDANCE,AVOIDANCE
3527,DEPRECIATION,AVOIDANCE
3528,STABILIZE_SELF,AVOIDANCE
3529,AVOIDANCE,AVOIDANCE
3530,AVOIDANCE,AVOIDANCE
3531,ATTACK_OTHER,AVOIDANCE
3532,AVOIDANCE,AVOIDANCE
3533,AVOIDANCE,AVOIDANCE
3534,STABILIZE_SELF,AVOIDANCE
3535,WITHDRAWAL,AVOIDANCE
3536,AVOIDANCE,AVOIDANCE
3537,REST,AVOIDANCE
3538,AVOIDANCE,AVOIDANCE
3539,AVOIDANCE,AVOIDANCE
3540,AVOIDANCE,AVOIDANCE
3541,ATTACK_OTHER,AVOIDANCE
3542,AVOIDANCE,AVOIDANCE
3543,AVOIDANCE,AVOIDANCE
3544,AVOIDANCE,AVOIDANCE
3545,AVOIDANCE,AVOIDANCE
3546,WITHDRAWAL,AVOIDANCE
3547,AVOIDANCE,AVOIDANCE
3548,AVOIDANCE,AVOIDANCE
3549,ATTACK_OTHER,AVOIDANCE
3550,AVOIDANCE,AVOIDANCE
3551,WITHDRAWAL,AVOIDANCE
3552,AVOIDANCE,AVOIDANCE
3553,AVOIDANCE,AVOIDANCE
3554,AVOIDANCE,AVOIDANCE
3555,ATTACK_SELF,AVOIDANCE
3556,AVOIDANCE,AVOIDANCE
3557,STABILIZE_SELF,AVOIDANCE
3558,AVOIDANCE,AVOIDANCE
3559,AVOIDANCE,AVOIDANCE
3560,STABILIZE_SELF,AVOIDANCE
3561,ATTACK_OTHER,AVOIDANCE
3562,AVOIDANCE,AVOIDANCE
3563,AVOIDANCE,AVOIDANCE
3564,AVOIDANCE,AVOIDANCE
3565,AVOIDANCE,AVOIDANCE
3566,AVOIDANCE,AVOIDANCE
3567,STABILIZE_SELF,AVOIDANCE
3568,WITHDRAWAL,AVOIDANCE
3569,ATTACK_SELF,AVOIDANCE
3570,AVOIDANCE,AVOIDANCE
3571,STABILIZE_SELF,AVOIDANCE
3572,AVOIDANCE,AVOIDANCE
3573,WITHDRAWAL,AVOIDANCE
3574,REST,AVOIDANCE
3575,AVOIDANCE,AVOIDANCE
3576,AVOIDANCE,AVOIDANCE
3577,REST,AVOIDANCE
3578,REST,AVOIDANCE
3579,AVOIDANCE,AVOIDANCE
3580,DEPRECIATION,AVOIDANCE
